model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,13.097,0.036,0.716,0.69,0.761,0.75,0.817,4e-06,original,10,5,,,,
rf,random,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,17.026,0.314,0.757,0.694,0.749,0.73,0.842,6e-06,original,10,5,,,,
svc,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.554,0.002,0.658,0.628,0.706,0.687,0.411,4e-06,original,10,5,,,,
logreg,random,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,7.554,0.005,0.694,0.704,0.79,0.796,0.84,6e-06,original,10,5,,,,
mlp,random,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,7.625,0.983,0.751,0.716,0.778,0.766,0.842,1.1e-05,original,10,5,,,,
naive_bayes,random,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,6.248,0.001,0.632,0.608,0.692,0.674,0.697,1e-06,original,10,5,,,,
knn,random,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,6.436,0.001,0.573,0.576,0.724,0.766,0.76,4.4e-05,original,10,5,,,,
xgb,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.894,0.221,0.628,0.619,0.714,0.706,0.765,3e-06,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
rf,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,17.183,0.471,0.749,0.701,0.761,0.746,0.82,1.5e-05,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
svc,k-means,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,3.991,0.001,0.728,0.606,0.641,0.617,0.356,3e-06,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
logreg,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,6.446,0.005,0.778,0.759,0.819,0.813,0.874,6e-06,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
mlp,k-means,0.55,0.54,0.54,0.55,0.292,0.285,0.285,0.292,5.005,0.908,0.769,0.706,0.76,0.742,0.857,1.2e-05,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
naive_bayes,k-means,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,3.973,0.001,0.69,0.666,0.742,0.729,0.704,2e-06,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
knn,k-means,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,6.108,0.001,0.763,0.725,0.785,0.774,0.83,1.5e-05,original,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
xgb,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.9,0.06,0.656,0.615,0.687,0.665,0.693,2.2e-05,latent,10,5,2015.456491470337,37.42212533950806,5.741148890807219e-07,0.001562356948852539
