model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,11.161,0.042,0.755,0.679,0.802,0.778,0.824,3e-06,original,10,5,,,,
rf,random,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,15.713,0.265,0.75,0.662,0.784,0.755,0.837,1.7e-05,original,10,5,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.333,0.013,0.822,0.808,0.897,0.895,0.896,1.8e-05,original,10,5,0,0,0,0.5620861053466797
rf,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,14.485,0.319,0.766,0.678,0.797,0.77,0.85,2e-05,original,10,5,0,0,0,0.5620861053466797
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.4,0.021,0.823,0.802,0.892,0.889,0.895,6e-06,latent,10,5,0,0,0,0.5620861053466797
rf,k_means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,16.134,0.328,0.807,0.741,0.847,0.832,0.878,2.2e-05,latent,10,5,0,0,0,0.5620861053466797
xgb,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.222,0.025,0.835,0.792,0.883,0.876,0.873,5e-06,original,10,6,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.571,0.438,0.759,0.671,0.791,0.763,0.837,2.8e-05,original,10,6,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.32,0.014,0.829,0.798,0.889,0.884,0.869,1.9e-05,original,10,6,0,0,0,0.0014798641204833984
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.243,0.378,0.74,0.644,0.767,0.733,0.819,2.3e-05,original,10,6,0,0,0,0.0014798641204833984
xgb,k_means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.458,0.038,0.832,0.802,0.891,0.886,0.832,4e-06,latent,10,6,0,0,0,0.0014798641204833984
rf,k_means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.196,0.435,0.819,0.778,0.875,0.868,0.883,2.8e-05,latent,10,6,0,0,0,0.0014798641204833984
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,7.311,0.042,0.799,0.8,0.895,0.895,0.8,1.7e-05,original,10,7,,,,
rf,random,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,16.415,0.312,0.741,0.623,0.741,0.7,0.81,2e-05,original,10,7,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.176,0.02,0.811,0.807,0.898,0.898,0.868,2.1e-05,original,10,7,0,0,0,0.0014960765838623047
rf,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,15.947,0.32,0.744,0.694,0.821,0.805,0.839,2.1e-05,original,10,7,0,0,0,0.0014960765838623047
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.541,0.025,0.829,0.799,0.89,0.885,0.841,2e-05,latent,10,7,0,0,0,0.0014960765838623047
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,14.873,0.462,0.799,0.79,0.889,0.887,0.898,3e-05,latent,10,7,0,0,0,0.0014960765838623047
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,7.316,0.016,0.762,0.752,0.868,0.865,0.826,1.7e-05,original,10,8,,,,
rf,random,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,16.359,0.393,0.724,0.637,0.765,0.732,0.798,2.2e-05,original,10,8,,,,
xgb,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.516,0.029,0.814,0.797,0.891,0.888,0.86,5e-06,original,10,8,0,0,0,0.0015106201171875
rf,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,12.804,0.119,0.769,0.715,0.833,0.818,0.853,1.1e-05,original,10,8,0,0,0,0.0015106201171875
xgb,k_means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,4.684,0.021,0.796,0.789,0.888,0.886,0.849,2e-05,latent,10,8,0,0,0,0.0015106201171875
rf,k_means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,15.438,0.242,0.782,0.783,0.887,0.887,0.882,1.7e-05,latent,10,8,0,0,0,0.0015106201171875
xgb,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.615,0.027,0.761,0.749,0.866,0.863,0.876,2.1e-05,original,10,9,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,15.415,0.157,0.702,0.666,0.808,0.792,0.811,1.2e-05,original,10,9,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.426,0.024,0.823,0.797,0.889,0.885,0.869,1.5e-05,original,10,9,0,0,0,0.0015130043029785156
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.167,0.457,0.725,0.673,0.807,0.788,0.818,2.7e-05,original,10,9,0,0,0,0.0015130043029785156
xgb,k_means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.633,0.034,0.768,0.788,0.893,0.897,0.828,3e-06,latent,10,9,0,0,0,0.0015130043029785156
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,13.479,0.457,0.806,0.787,0.885,0.882,0.894,2.7e-05,latent,10,9,0,0,0,0.0015130043029785156
xgb,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,7.084,0.03,0.715,0.651,0.786,0.76,0.818,1.5e-05,original,20,5,,,,
rf,random,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,14.457,0.208,0.728,0.636,0.762,0.727,0.816,1.5e-05,original,20,5,,,,
xgb,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,2.928,0.027,0.771,0.652,0.765,0.729,0.863,1.7e-05,original,20,5,0,0,0,0.0017626285552978516
rf,k-means,0.725,0.71,0.71,0.725,0.146,0.157,0.157,0.146,13.11,0.207,0.767,0.639,0.75,0.711,0.856,1.5e-05,original,20,5,0,0,0,0.0017626285552978516
xgb,k_means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.495,0.033,0.836,0.783,0.876,0.867,0.888,2.1e-05,latent,20,5,0,0,0,0.0017626285552978516
rf,k_means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,16.399,0.38,0.839,0.762,0.858,0.843,0.898,2.7e-05,latent,20,5,0,0,0,0.0017626285552978516
xgb,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,6.695,0.026,0.819,0.713,0.817,0.792,0.86,1e-05,original,20,6,,,,
rf,random,0.775,0.766,0.766,0.775,0.184,0.194,0.194,0.184,13.413,0.22,0.776,0.664,0.778,0.745,0.844,1.8e-05,original,20,6,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.731,0.024,0.829,0.792,0.884,0.878,0.885,1.7e-05,original,20,6,0,0,0,0.0015041828155517578
rf,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,15.346,0.291,0.764,0.715,0.835,0.822,0.844,2.1e-05,original,20,6,0,0,0,0.0015041828155517578
xgb,k_means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,6.381,0.017,0.828,0.797,0.888,0.883,0.834,1.6e-05,latent,20,6,0,0,0,0.0015041828155517578
rf,k_means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,14.768,0.143,0.824,0.797,0.889,0.884,0.887,1.2e-05,latent,20,6,0,0,0,0.0015041828155517578
xgb,random,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,7.377,0.027,0.812,0.744,0.849,0.834,0.855,1.8e-05,original,20,7,,,,
rf,random,0.825,0.817,0.817,0.825,0.15,0.155,0.155,0.15,14.679,0.178,0.72,0.597,0.714,0.668,0.817,2.5e-05,original,20,7,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.632,0.017,0.831,0.8,0.89,0.885,0.897,2.6e-05,original,20,7,0,0,0,0.0014948844909667969
rf,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,17.276,0.468,0.776,0.75,0.863,0.856,0.864,3.2e-05,original,20,7,0,0,0,0.0014948844909667969
xgb,k_means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.017,0.031,0.83,0.8,0.89,0.886,0.832,2e-06,latent,20,7,0,0,0,0.0014948844909667969
rf,k_means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,14.343,0.226,0.832,0.801,0.891,0.886,0.896,1.8e-05,latent,20,7,0,0,0,0.0014948844909667969
xgb,random,0.7,0.688,0.688,0.7,0.127,0.137,0.137,0.127,5.51,0.035,0.826,0.801,0.891,0.887,0.885,2e-06,original,20,8,,,,
