type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
238.38754,CASH_IN,238.38754,CASH_IN,82959.72,151198.12,226333.56,183177.69,121740.875,0
319.76505,PAYMENT,319.76505,PAYMENT,14783.031,51679.625,49981.812,-4195.375,-26876.375,0
296.8958,CASH_IN,296.8958,CASH_IN,262242.47,132416.12,340286.3,200883.94,109958.125,0
282.30048,CASH_OUT,282.30048,CASH_OUT,157941.55,23177.375,1296.75,1.511186e+06,1.6571861e+06,0
238.79504,CASH_OUT,238.79504,CASH_OUT,298979.94,51280.5,13986.625,205150.0,522357.56,0
644.99115,PAYMENT,644.99115,PAYMENT,15029.859,39281.375,26927.375,-12842.0,-25842.75,0
27.939972,PAYMENT,27.939972,PAYMENT,13924.141,100366.5,95494.0,5655.0,12069.625,0
203.8516,CASH_OUT,203.8516,CASH_OUT,73162.16,41249.312,25943.188,176774.56,240739.81,0
355.83105,CASH_OUT,355.83105,CASH_OUT,783501.8,-405453.44,-409777.88,1.6081794e+08,1.6180088e+08,0
292.41757,CASH_IN,292.41757,CASH_IN,133372.39,539677.6,651349.94,1.8098362e+06,1.7017762e+06,0
34.26938,CASH_IN,34.26938,CASH_IN,135280.0,191150.5,300338.94,200459.69,161922.88,0
217.99149,CASH_IN,217.99149,CASH_IN,111610.14,2.5391328e+07,2.5581246e+07,738850.75,519822.12,0
30.354218,CASH_OUT,30.354218,CASH_OUT,130622.84,88707.44,61818.5,239511.88,396785.88,0
644.09155,CASH_OUT,644.09155,CASH_OUT,123554.99,-4182.0625,-35547.875,247245.62,343307.0,0
312.31097,TRANSFER,312.31097,TRANSFER,1.1188598e+07,-149841.0,-70158.25,1.3017029e+07,2.6364982e+07,0
213.30927,CASH_IN,213.30927,CASH_IN,113406.016,6.702586e+06,6.829008e+06,491864.62,351135.88,0
325.2898,CASH_OUT,325.2898,CASH_OUT,69051.29,24804.812,8533.0,168707.25,216517.62,0
390.12915,PAYMENT,390.12915,PAYMENT,17145.984,63661.812,63247.688,-4089.25,-32112.875,0
275.1348,TRANSFER,275.1348,TRANSFER,3.2741914e+07,-907367.7,-213067.12,5.3762016e+07,9.209354e+07,0
258.2278,DEBIT,258.2278,DEBIT,6907.9375,64461.5,57959.188,362761.06,361869.5,0
198.69753,TRANSFER,198.69753,TRANSFER,1.0754262e+06,30508.5,75857.625,571844.8,1.6060271e+06,0
159.6726,CASH_OUT,159.6726,CASH_OUT,184993.8,28267.25,2803.625,6.243043e+06,6.466079e+06,0
170.44992,TRANSFER,170.44992,TRANSFER,152827.62,52152.312,44503.75,321616.7,476912.12,0
193.02493,PAYMENT,193.02493,PAYMENT,13560.375,61566.812,61569.812,-1332.875,-7662.125,0
171.62683,CASH_IN,171.62683,CASH_IN,209736.83,2.696505e+06,2.893259e+06,7.7229765e+06,7.6078965e+06,0
423.50623,CASH_IN,423.50623,CASH_IN,91782.01,100626.06,178068.0,189332.31,102941.0,0
344.7389,TRANSFER,344.7389,TRANSFER,444168.84,-6684.75,16313.0625,5.665513e+07,5.715985e+07,0
233.82233,TRANSFER,233.82233,TRANSFER,441318.0,7664.3125,23178.312,4.1571925e+06,4.606056e+06,0
202.504,CASH_IN,202.504,CASH_IN,107006.68,1.8888488e+07,1.9006024e+07,752419.9,570507.0,0
391.57935,CASH_OUT,391.57935,CASH_OUT,111764.34,45127.125,26019.938,192617.75,274011.38,0
298.04565,CASH_OUT,298.04565,CASH_OUT,4.969201e+06,3.7805242e+06,799989.2,181107.5,5.379207e+06,1
363.63696,TRANSFER,363.63696,TRANSFER,115389.32,26859.875,27029.688,291521.7,384920.94,1
327.7846,CASH_OUT,327.7846,CASH_OUT,501424.7,49570.562,-10849.25,208259.25,774574.1,1
358.8271,CASH_OUT,358.8271,CASH_OUT,9.404634e+06,7.421546e+06,1.3754976e+06,166218.75,9.35523e+06,1
36.79373,TRANSFER,36.79373,TRANSFER,134174.48,93768.875,94193.69,325549.75,459660.7,1
384.75952,TRANSFER,384.75952,TRANSFER,9.290625e+06,9.27691e+06,3.82218e+06,-283293.88,6.0023745e+06,1
681.4945,TRANSFER,681.4945,TRANSFER,196638.22,-5324.375,-12123.5,319594.94,459498.25,1
399.39505,CASH_OUT,399.39505,CASH_OUT,753622.06,-856042.8,-937142.5,2.4530034e+08,2.466113e+08,1
326.31183,TRANSFER,326.31183,TRANSFER,5.1254895e+06,3.6771065e+06,1.51221e+06,78772.56,4.2592255e+06,1
677.97003,CASH_OUT,677.97003,CASH_OUT,573941.25,-8276.875,-127884.44,270457.7,953420.0,1
32.65854,CASH_OUT,32.65854,CASH_OUT,83998.54,86186.44,63513.125,185269.25,284652.0,1
621.2615,CASH_OUT,621.2615,CASH_OUT,263286.7,-29602.625,-57246.438,3.997045e+06,4.270509e+06,1
437.17606,TRANSFER,437.17606,TRANSFER,694720.4,-5705.4375,25938.938,253494.44,889321.9,1
