type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
441.2773,TRANSFER,441.2773,TRANSFER,8.759717e+07,-3.580622e+06,-1.3594836e+06,9.282062e+06,1.0669141e+08,0
384.26083,TRANSFER,384.26083,TRANSFER,5.3631868e+07,-1.9261188e+06,-778668.9,4.050622e+06,6.402876e+07,0
391.02908,TRANSFER,391.02908,TRANSFER,5.7609856e+07,-2.1216858e+06,-847613.0,4.6621385e+06,6.902023e+07,0
368.03528,TRANSFER,368.03528,TRANSFER,4.4693524e+07,-1.490677e+06,-624625.9,2.692667e+06,5.2834172e+07,0
358.32104,TRANSFER,358.32104,TRANSFER,6.629257e+07,-3.36131e+06,-303633.25,6.853306e+07,1.4600365e+08,0
357.7745,TRANSFER,357.7745,TRANSFER,7.3796456e+07,-3.806277e+06,-244111.5,8.137191e+07,1.6771366e+08,0
350.91992,TRANSFER,350.91992,TRANSFER,5.9120276e+07,-2.9512565e+06,-251576.25,6.1069388e+07,1.3031103e+08,0
352.26416,TRANSFER,352.26416,TRANSFER,6.3530044e+07,-3.205559e+06,-251275.75,6.718558e+07,1.4157283e+08,0
349.95496,TRANSFER,349.95496,TRANSFER,6.3114956e+07,-3.1845145e+06,-232760.5,6.758223e+07,1.4153974e+08,0
348.7827,TRANSFER,348.7827,TRANSFER,6.4596764e+07,-3.2168412e+06,-221666.25,7.058109e+07,1.4644112e+08,0
416.9405,CASH_OUT,416.9405,CASH_OUT,-101055.125,329164.66,-470879.38,2.4470269e+08,2.4492923e+08,1
361.7637,CASH_OUT,361.7637,CASH_OUT,83198.89,136162.19,-112775.625,7.454177e+07,7.478845e+07,1
111.55713,CASH_OUT,111.55713,CASH_OUT,668458.4,167168.81,-51817.062,3.2093734e+07,3.3032382e+07,1
511.64166,CASH_OUT,511.64166,CASH_OUT,155358.97,119526.0,-48813.375,4.7226516e+07,4.74947e+07,1
178.1923,CASH_OUT,178.1923,CASH_OUT,504941.03,113658.19,-43361.562,3.0191866e+07,3.090728e+07,1
228.91838,CASH_OUT,228.91838,CASH_OUT,984735.7,138924.25,-43814.438,2.986514e+07,3.1233054e+07,1
614.46606,CASH_OUT,614.46606,CASH_OUT,186104.47,92275.94,-54288.625,3.5309228e+07,3.553359e+07,1
19.420273,CASH_OUT,19.420273,CASH_OUT,105580.25,72522.125,652.375,1.2630661e+07,1.282371e+07,1
362.2593,CASH_OUT,362.2593,CASH_OUT,236769.94,79577.375,-49820.25,3.2714666e+07,3.311073e+07,1
194.87425,CASH_OUT,194.87425,CASH_OUT,346624.1,93476.81,-20120.875,2.606278e+07,2.6566024e+07,1
