type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
33.932877,PAYMENT,33.932877,PAYMENT,42253.188,121161.94,128654.06,62862.438,96541.125,0
250.85706,CASH_OUT,250.85706,CASH_OUT,175035.66,11585.5,7493.4375,2.1513345e+06,2.3417282e+06,0
281.8604,CASH_OUT,281.8604,CASH_OUT,126963.33,44697.5,25387.938,189425.56,285860.25,0
212.28964,CASH_IN,212.28964,CASH_IN,163649.19,518019.94,671366.5,437624.7,345457.5,0
209.57849,CASH_IN,209.57849,CASH_IN,519576.3,8.287808e+06,8.652935e+06,1.7207522e+06,1.6758449e+06,0
279.59708,PAYMENT,279.59708,PAYMENT,17405.469,50688.5,43643.375,13043.375,4258.875,0
335.0833,TRANSFER,335.0833,TRANSFER,3.340069e+07,-462947.2,-312184.0,5.011141e+07,8.959501e+07,0
218.60303,TRANSFER,218.60303,TRANSFER,179348.72,66216.94,49822.5,599993.6,791674.4,0
208.08081,CASH_IN,208.08081,CASH_IN,146121.61,2.3325288e+07,2.3471414e+07,773325.9,631391.44,0
570.9,PAYMENT,570.9,PAYMENT,43035.188,87828.56,76889.44,169810.94,141344.25,0
416.7237,TRANSFER,416.7237,TRANSFER,128286.54,69454.69,30350.75,274499.8,357456.25,1
429.35675,TRANSFER,429.35675,TRANSFER,8.709936e+06,1.0588522e+07,6.3940435e+06,-443142.38,5.4183005e+06,1
364.7386,TRANSFER,364.7386,TRANSFER,1.3197195e+06,-7230.5625,-70884.06,142699.44,1.4604601e+06,1
347.21375,CASH_OUT,347.21375,CASH_OUT,7.0262025e+06,5.4651e+06,530809.25,-420549.0,7.3146225e+06,1
397.34146,CASH_OUT,397.34146,CASH_OUT,3.633754e+06,2.8542255e+06,338312.4,42687.0,3.9561812e+06,1
631.69055,CASH_OUT,631.69055,CASH_OUT,187149.77,32308.375,-22581.25,274616.7,431376.12,1
411.6095,CASH_OUT,411.6095,CASH_OUT,9.874921e+06,7.8281895e+06,759447.0,-1.0453189e+06,9.802922e+06,1
202.8382,CASH_OUT,202.8382,CASH_OUT,112430.23,48396.375,40435.312,274490.12,387385.3,1
304.11755,CASH_OUT,304.11755,CASH_OUT,1.0431533e+06,496123.7,-31561.438,281107.8,1.3953811e+06,1
437.92047,CASH_OUT,437.92047,CASH_OUT,685293.6,-1.0774832e+06,-1.7547796e+06,2.2713504e+08,2.285058e+08,1
