type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
187.28076,PAYMENT,187.28076,PAYMENT,9026.328,39619.438,36651.25,3761.75,4503.375,0
170.79413,CASH_IN,170.79413,CASH_IN,123560.56,5.9211735e+06,6.022265e+06,426819.5,310170.88,0
226.73236,TRANSFER,226.73236,TRANSFER,365442.9,42024.562,49930.625,1.3089594e+06,1.6799174e+06,0
263.8003,CASH_OUT,263.8003,CASH_OUT,158343.3,30456.625,21175.5,2.5788135e+06,2.7371985e+06,0
277.39145,CASH_OUT,277.39145,CASH_OUT,130318.08,50338.938,22513.188,204690.25,326021.7,0
191.9142,CASH_IN,191.9142,CASH_IN,182402.77,144205.75,299246.75,237685.19,152465.12,0
323.23517,TRANSFER,323.23517,TRANSFER,6.7452755e+06,-480777.8,-773994.1,7.892343e+07,8.687673e+07,0
555.109,PAYMENT,555.109,PAYMENT,22723.188,73937.25,78366.19,57947.625,69516.25,0
30.68074,CASH_OUT,30.68074,CASH_OUT,153253.45,67383.625,24757.938,618237.0,819506.1,0
261.80453,CASH_IN,261.80453,CASH_IN,159810.02,2.3883016e+07,2.4036306e+07,1.2467159e+06,1.0716756e+06,0
330.08588,CASH_OUT,330.08588,CASH_OUT,3.845608e+06,2.871996e+06,956649.25,-26482.375,3.4958098e+06,1
430.35895,CASH_OUT,430.35895,CASH_OUT,8.752441e+06,6.6379965e+06,1.8371855e+06,556883.75,8.771507e+06,1
586.5959,CASH_OUT,586.5959,CASH_OUT,672998.75,58638.375,-18519.375,878039.9,1.6354642e+06,1
160.72752,CASH_OUT,160.72752,CASH_OUT,1.00994456e+06,233987.38,87222.75,311531.5,1.4138158e+06,1
432.29758,TRANSFER,432.29758,TRANSFER,9.684294e+06,1.0732169e+07,4.874331e+06,-1.1352796e+06,5.743833e+06,1
572.537,TRANSFER,572.537,TRANSFER,481055.4,48208.0,27042.438,288065.75,728181.75,1
152.98352,TRANSFER,152.98352,TRANSFER,266281.5,39777.625,28964.438,268047.7,526659.94,1
406.58047,CASH_OUT,406.58047,CASH_OUT,738607.6,-887740.06,-701422.25,2.2345648e+08,2.2481698e+08,1
287.6651,CASH_OUT,287.6651,CASH_OUT,122131.47,50334.625,24984.688,237120.38,347375.3,1
647.1076,CASH_OUT,647.1076,CASH_OUT,118135.19,60447.688,22564.375,214309.25,343236.88,1
