type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
207.10992,CASH_IN,207.10992,CASH_IN,134147.47,6.5127485e+06,6.66168e+06,1.1996821e+06,1.0636026e+06,0
138.78339,CASH_OUT,138.78339,CASH_OUT,143577.61,46428.875,21545.062,282732.75,423811.12,0
201.99292,CASH_OUT,201.99292,CASH_OUT,226311.84,41815.062,11447.5625,4.2350915e+06,4.47698e+06,0
349.3807,CASH_OUT,349.3807,CASH_OUT,127544.91,37399.062,15735.5,288996.8,404270.3,0
265.8091,PAYMENT,265.8091,PAYMENT,12181.172,55997.25,54734.375,34978.875,17725.0,0
200.22592,TRANSFER,200.22592,TRANSFER,174366.39,80611.0,55774.062,696723.3,903254.25,0
489.1579,PAYMENT,489.1579,PAYMENT,15175.984,67979.31,55480.812,56463.75,48969.125,0
28.362122,PAYMENT,28.362122,PAYMENT,7202.5156,54386.062,46276.688,36887.375,29890.5,0
344.29037,TRANSFER,344.29037,TRANSFER,8.2665895e+06,-480836.2,-440418.75,9.036248e+07,1.017511e+08,0
245.59442,CASH_IN,245.59442,CASH_IN,114547.664,107366.56,223616.31,244766.44,169510.25,0
398.76965,TRANSFER,398.76965,TRANSFER,8.1099905e+06,7.785544e+06,3.852414e+06,-811826.5,4.715945e+06,1
375.94757,TRANSFER,375.94757,TRANSFER,2.3654845e+06,512834.78,162242.5,-274488.75,2.2124038e+06,1
276.20053,CASH_OUT,276.20053,CASH_OUT,878660.7,87474.375,-43011.5,471230.25,1.507334e+06,1
343.05243,CASH_OUT,343.05243,CASH_OUT,8.788414e+06,7.069835e+06,1.7997738e+06,-340247.62,1.0388808e+07,1
405.5144,CASH_OUT,405.5144,CASH_OUT,4.7426555e+06,3.497676e+06,858217.2,-314515.75,5.825819e+06,1
180.9082,TRANSFER,180.9082,TRANSFER,165909.23,49528.125,22356.438,249480.5,412825.3,1
600.7133,CASH_OUT,600.7133,CASH_OUT,209777.83,33335.375,-24504.188,364285.75,571244.6,1
575.6392,TRANSFER,575.6392,TRANSFER,202870.9,65696.81,16775.688,206799.12,365639.7,1
164.59451,CASH_OUT,164.59451,CASH_OUT,116333.86,47044.812,27535.625,361939.5,477599.94,1
528.89154,TRANSFER,528.89154,TRANSFER,9.659526e+06,2.6872928e+07,1.9897148e+07,-1.8624609e+06,1.4395918e+06,1
