type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
279.73743,CASH_OUT,279.73743,CASH_OUT,196585.81,338844.06,324063.62,2.8932204e+07,2.9111864e+07,0
314.8764,TRANSFER,314.8764,TRANSFER,2.7124092e+07,-102424.625,-139379.88,5.9582892e+07,9.23748e+07,0
357.57898,TRANSFER,357.57898,TRANSFER,139224.28,67030.94,41407.875,337409.94,443754.94,0
585.144,CASH_IN,585.144,CASH_IN,167706.53,1.1786331e+06,1.3304245e+06,434449.3,246997.62,0
208.57489,PAYMENT,208.57489,PAYMENT,15748.766,75064.625,69084.44,-2574.25,3481.375,0
272.7054,CASH_OUT,272.7054,CASH_OUT,122263.36,25552.688,22829.875,1.06107e+06,1.1620552e+06,0
234.886,CASH_IN,234.886,CASH_IN,171733.62,6.8885595e+06,7.067257e+06,1.8494605e+06,1.7490635e+06,0
210.9932,TRANSFER,210.9932,TRANSFER,1.4600745e+06,5255.9375,37667.312,1.659338e+06,3.1816965e+06,0
263.6846,CASH_IN,263.6846,CASH_IN,170256.5,2.1989112e+06,2.370555e+06,633002.4,495796.8,0
249.59326,CASH_IN,249.59326,CASH_IN,171256.81,181208.75,277496.44,1.0858673e+07,1.0850648e+07,0
328.70514,TRANSFER,328.70514,TRANSFER,687300.6,-207796.69,-238210.88,9.064863e+07,9.142072e+07,0
375.5078,CASH_OUT,375.5078,CASH_OUT,87656.3,56780.688,38844.25,191590.62,253929.62,0
352.5968,TRANSFER,352.5968,TRANSFER,5.2707164e+07,-992420.56,-1.3534884e+06,5.6601016e+07,1.18547e+08,0
196.58725,CASH_IN,196.58725,CASH_IN,111704.1,1.238829e+07,1.2480907e+07,570058.44,446503.8,0
265.4786,CASH_IN,265.4786,CASH_IN,100641.4,95056.0,207834.31,177773.75,92604.125,0
249.7807,CASH_OUT,249.7807,CASH_OUT,275802.53,54746.688,-842.875,200593.75,474023.12,0
238.0477,CASH_IN,238.0477,CASH_IN,141160.72,2.6161314e+07,2.6337048e+07,731871.1,565041.3,0
544.61206,PAYMENT,544.61206,PAYMENT,18090.703,69528.875,47821.625,41693.75,6066.375,0
139.1651,CASH_OUT,139.1651,CASH_OUT,143679.06,28732.812,18020.188,9.592297e+06,9.78966e+06,0
369.5348,PAYMENT,369.5348,PAYMENT,22658.203,64506.062,54561.25,6198.375,6720.625,0
236.21526,DEBIT,236.21526,DEBIT,11900.1875,57009.188,35394.562,308470.8,282804.94,0
30.58023,PAYMENT,30.58023,PAYMENT,12279.734,115508.94,111296.0,-54579.625,-39127.25,0
303.13037,TRANSFER,303.13037,TRANSFER,1.0070654e+07,19864.0,-73462.81,1.1062575e+07,2.2963708e+07,0
541.25977,CASH_OUT,541.25977,CASH_OUT,133858.81,43766.188,12624.4375,464840.75,546965.7,0
32.826584,TRANSFER,32.826584,TRANSFER,226294.56,66687.44,55120.875,489047.62,756967.6,0
33.969437,CASH_OUT,33.969437,CASH_OUT,168939.11,48934.25,37296.938,1.0342305e+06,1.2745519e+06,0
195.94543,CASH_IN,195.94543,CASH_IN,136593.67,2.071987e+07,2.0850554e+07,784512.9,636828.56,0
34.34218,CASH_OUT,34.34218,CASH_OUT,73669.53,64808.0,55706.875,137373.0,250319.25,0
33.49344,CASH_IN,33.49344,CASH_IN,126120.164,1.2405398e+06,1.367378e+06,1.0213396e+06,957113.3,0
32.629776,CASH_IN,32.629776,CASH_IN,140049.12,110684.375,253443.38,143808.88,84606.0,0
660.43274,PAYMENT,660.43274,PAYMENT,6824.3906,68150.56,33620.875,-14532.5,-53098.75,0
212.87675,CASH_OUT,212.87675,CASH_OUT,77731.35,49307.062,37280.188,174512.44,253332.38,0
256.44626,TRANSFER,256.44626,TRANSFER,352472.0,34045.875,17485.25,1.2413209e+06,1.5812874e+06,0
34.80287,CASH_OUT,34.80287,CASH_OUT,241033.12,94421.875,26928.5,113085.31,413778.25,0
287.49118,CASH_IN,287.49118,CASH_IN,109934.07,141421.5,244536.88,1.4692128e+06,1.3510245e+06,0
656.71765,CASH_OUT,656.71765,CASH_OUT,132644.83,29782.188,-19233.062,256102.81,365466.8,0
259.04886,CASH_IN,259.04886,CASH_IN,296174.84,86271.0,330007.75,205957.5,107796.375,0
347.59256,CASH_OUT,347.59256,CASH_OUT,270797.94,-192666.88,-363452.25,5.6826124e+07,5.7342492e+07,0
244.15292,CASH_OUT,244.15292,CASH_OUT,297508.5,23341.188,-35452.688,3.260598e+06,3.601421e+06,0
31.83519,CASH_IN,31.83519,CASH_IN,197630.38,5.145266e+06,5.323542e+06,1.0307286e+06,977576.0,0
357.5045,CASH_OUT,357.5045,CASH_OUT,6.020329e+06,4.701202e+06,486702.6,-280318.5,6.3274265e+06,1
264.50104,CASH_OUT,264.50104,CASH_OUT,1.9448132e+06,1.2710424e+06,91487.81,280431.2,2.3978945e+06,1
411.6095,CASH_OUT,411.6095,CASH_OUT,9.874921e+06,7.828189e+06,759447.25,-1.0453196e+06,9.802922e+06,1
354.85254,CASH_OUT,354.85254,CASH_OUT,174897.16,28439.062,28065.938,1.9141858e+06,2.0698402e+06,1
360.25638,CASH_OUT,360.25638,CASH_OUT,4.3062315e+06,3.357313e+06,378995.56,-126167.0,4.560588e+06,1
364.0386,TRANSFER,364.0386,TRANSFER,132113.83,68274.875,38908.188,290662.62,390245.8,1
471.74503,TRANSFER,471.74503,TRANSFER,9.60902e+06,2.8712498e+07,2.4653984e+07,-379125.0,7.0808015e+06,1
356.82608,TRANSFER,356.82608,TRANSFER,4.9858595e+06,2.627108e+06,1.3063328e+06,117396.94,4.5999535e+06,1
170.18094,TRANSFER,170.18094,TRANSFER,348714.38,49618.875,10895.0,193152.0,589221.06,1
344.28766,CASH_OUT,344.28766,CASH_OUT,406914.12,46188.75,-31332.688,180074.88,594647.3,1
156.48132,TRANSFER,156.48132,TRANSFER,1.7291979e+06,60198.5,30799.438,130679.94,2.0171008e+06,1
653.6809,CASH_OUT,653.6809,CASH_OUT,90798.96,30683.0,-19672.375,189078.81,276842.3,1
329.60663,CASH_OUT,329.60663,CASH_OUT,93221.37,51366.812,33148.438,160953.81,231491.12,1
638.4331,CASH_OUT,638.4331,CASH_OUT,141105.4,43149.25,3770.25,3.063054e+06,3.148462e+06,1
40.873703,CASH_OUT,40.873703,CASH_OUT,75959.28,70335.875,64155.125,150342.56,259746.62,1
38.172012,TRANSFER,38.172012,TRANSFER,130053.75,69410.56,45404.688,206101.94,373255.75,1
607.2361,CASH_OUT,607.2361,CASH_OUT,305848.03,25767.312,-41469.375,258046.69,546070.0,1
592.96106,CASH_OUT,592.96106,CASH_OUT,2.2587092e+06,1.6255595e+06,77159.25,-131953.25,2.1898542e+06,1
279.66098,TRANSFER,279.66098,TRANSFER,7.325509e+06,6.3556805e+06,3.520232e+06,-127297.875,5.704977e+06,1
38.700867,CASH_OUT,38.700867,CASH_OUT,224312.8,81763.0,47102.062,372483.56,656026.4,1
568.38605,TRANSFER,568.38605,TRANSFER,9.348514e+06,1.1643983e+07,6.7807015e+06,-711898.4,5.09962e+06,1
671.79535,TRANSFER,671.79535,TRANSFER,175883.86,75261.75,-15601.4375,264182.3,376858.62,1
672.0419,TRANSFER,672.0419,TRANSFER,1.3395706e+06,38540.75,-122112.56,263393.06,1.6375986e+06,1
493.53247,TRANSFER,493.53247,TRANSFER,1.1344295e+06,54290.25,-46140.062,102509.31,1.2405708e+06,1
508.92953,CASH_OUT,508.92953,CASH_OUT,915776.7,384337.0,-20069.0,219203.69,1.1530426e+06,1
325.20963,CASH_OUT,325.20963,CASH_OUT,7.574201e+06,5.8544625e+06,539302.25,-436705.75,7.9350735e+06,1
569.5996,TRANSFER,569.5996,TRANSFER,172635.44,74624.31,4872.75,261657.88,378575.12,1
44.799576,CASH_OUT,44.799576,CASH_OUT,546186.4,103091.31,-25292.125,228545.75,876432.56,1
531.2421,TRANSFER,531.2421,TRANSFER,1.1515508e+07,4.658412e+07,4.1286612e+07,52384.25,9.53634e+06,1
327.8075,CASH_OUT,327.8075,CASH_OUT,394746.28,-79889.125,-180490.0,3.7560104e+07,3.8234676e+07,1
677.2538,CASH_OUT,677.2538,CASH_OUT,852355.25,285995.75,-87038.75,58995.125,929592.25,1
275.31036,CASH_OUT,275.31036,CASH_OUT,3.217946e+06,2.3508155e+06,236097.75,100451.31,3.623433e+06,1
343.48172,CASH_OUT,343.48172,CASH_OUT,8.674496e+06,6.754893e+06,621686.0,-741237.1,8.82587e+06,1
525.59265,CASH_OUT,525.59265,CASH_OUT,108785.39,46906.5,18175.5,230577.81,295701.44,1
605.34973,TRANSFER,605.34973,TRANSFER,6.70389e+06,6.6905585e+06,3.5134115e+06,-531536.6,3.968226e+06,1
468.20807,TRANSFER,468.20807,TRANSFER,342197.56,65550.625,-2072.5,254414.94,594979.5,1
306.97314,CASH_OUT,306.97314,CASH_OUT,912412.1,410301.88,-11.125,2.932532e+06,3.928278e+06,1
682.4247,CASH_OUT,682.4247,CASH_OUT,250187.86,21613.25,-64528.375,170725.5,400719.88,1
284.72192,TRANSFER,284.72192,TRANSFER,9.092532e+06,1.0220369e+07,5.8498255e+06,-353541.88,5.936549e+06,1
437.92047,CASH_OUT,437.92047,CASH_OUT,685293.5,-1.0774825e+06,-1.7547816e+06,2.2713504e+08,2.285058e+08,1
