type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
298.09802,CASH_IN,298.09802,CASH_IN,122802.05,2.4315235e+06,2.562183e+06,518207.25,392626.2,0
209.1376,CASH_OUT,209.1376,CASH_OUT,78998.484,30988.625,17373.5,202362.38,270210.62,0
256.37238,CASH_OUT,256.37238,CASH_OUT,402694.88,50466.75,6698.5,2.2052515e+06,2.6262282e+06,0
28.42276,PAYMENT,28.42276,PAYMENT,7167.5625,54054.312,45937.125,36769.25,29776.25,0
326.66345,PAYMENT,326.66345,PAYMENT,16136.594,61809.188,56316.312,14578.375,570.25,0
148.25296,CASH_IN,148.25296,CASH_IN,89466.16,102056.625,199490.06,199806.06,125908.0,0
209.65207,TRANSFER,209.65207,TRANSFER,223269.06,48270.25,4338.375,4.2408105e+06,4.521848e+06,0
374.7113,CASH_OUT,374.7113,CASH_OUT,262772.88,42470.125,5655.875,197418.06,452214.06,0
386.31195,PAYMENT,386.31195,PAYMENT,19627.453,66298.125,59502.75,56631.875,40337.375,0
313.1598,CASH_OUT,313.1598,CASH_OUT,174501.34,118205.875,39272.812,3.1690162e+07,3.1933868e+07,0
222.8905,CASH_IN,222.8905,CASH_IN,108084.04,160185.12,251968.44,2.896436e+06,2.8349392e+06,0
211.01631,CASH_IN,211.01631,CASH_IN,141045.6,1.9667014e+07,1.9808176e+07,1.1292639e+06,930392.75,0
229.49744,CASH_OUT,229.49744,CASH_OUT,250776.34,48382.875,16051.1875,216703.81,471787.88,0
406.45013,TRANSFER,406.45013,TRANSFER,184195.03,53402.938,23148.812,454175.12,639468.7,0
587.0161,CASH_IN,587.0161,CASH_IN,146264.92,229960.75,352785.9,337297.2,217789.31,0
347.25467,TRANSFER,347.25467,TRANSFER,4.0051044e+07,-1.6312638e+06,126888.44,6.952627e+07,1.1854386e+08,0
246.76357,CASH_OUT,246.76357,CASH_OUT,101069.34,26103.5,8140.75,1.174768e+06,1.2815569e+06,0
592.2382,PAYMENT,592.2382,PAYMENT,13984.875,55799.438,31608.938,33317.375,14566.875,0
360.07733,CASH_IN,360.07733,CASH_IN,199326.58,252886.75,-100441.06,1.3546091e+08,1.3583038e+08,0
177.46544,CASH_IN,177.46544,CASH_IN,286626.75,97594.06,335968.72,222482.0,146536.5,0
30.146576,CASH_OUT,30.146576,CASH_OUT,263005.03,67150.69,26721.25,246537.06,529092.94,0
192.3728,PAYMENT,192.3728,PAYMENT,11836.875,50190.375,49414.875,39731.75,22015.875,0
590.8434,CASH_OUT,590.8434,CASH_OUT,123615.05,27628.25,-12687.8125,298953.62,391114.8,0
383.62183,CASH_OUT,383.62183,CASH_OUT,82653.2,37052.0,15311.375,250326.81,308233.38,0
261.62015,CASH_IN,261.62015,CASH_IN,173704.4,4.156272e+06,4.32912e+06,5.082179e+06,4.9785625e+06,0
239.25789,CASH_IN,239.25789,CASH_IN,138267.75,2.5948974e+07,2.6163458e+07,969403.75,669484.1,0
318.55725,TRANSFER,318.55725,TRANSFER,2.0580428e+07,-679041.56,72765.875,3.1916562e+07,5.7603376e+07,0
360.875,CASH_IN,360.875,CASH_IN,108513.87,93975.375,199259.44,176278.81,89456.875,0
306.5703,TRANSFER,306.5703,TRANSFER,9.908085e+06,-73368.25,83478.625,1.0254348e+07,2.326256e+07,0
357.72827,CASH_OUT,357.72827,CASH_OUT,154882.77,54868.188,8988.1875,1.3285636e+07,1.3454808e+07,0
29.451172,CASH_OUT,29.451172,CASH_OUT,81809.734,41749.062,18275.875,228627.06,319027.56,0
28.406448,CASH_OUT,28.406448,CASH_OUT,168617.16,54382.438,23472.25,2.436335e+06,2.6715305e+06,0
32.57109,CASH_IN,32.57109,CASH_IN,166419.55,2.8815098e+06,3.052378e+06,642273.1,537545.6,0
327.28677,CASH_OUT,327.28677,CASH_OUT,78181.21,44500.25,25105.312,161410.94,223218.0,0
408.7959,CASH_IN,408.7959,CASH_IN,378887.38,441597.22,-218744.38,2.5457637e+08,2.5530152e+08,0
194.71234,TRANSFER,194.71234,TRANSFER,886231.6,5787.375,51757.25,552165.25,1.4524851e+06,0
145.40974,TRANSFER,145.40974,TRANSFER,146129.22,52482.875,14981.125,319017.7,475652.44,0
226.40146,CASH_IN,226.40146,CASH_IN,128738.64,8.764877e+06,8.878498e+06,590320.6,436416.12,0
310.11588,CASH_OUT,310.11588,CASH_OUT,122347.195,25096.5,-2295.0625,3.6671785e+06,3.7779512e+06,0
343.61572,CASH_IN,343.61572,CASH_IN,152645.55,165006.19,424.3125,6.7844376e+07,6.8082344e+07,0
319.25113,TRANSFER,319.25113,TRANSFER,8.422525e+06,7.8505195e+06,3.8517505e+06,-916022.4,5.164867e+06,1
400.62173,TRANSFER,400.62173,TRANSFER,761383.9,6933.3125,52567.938,250757.81,951686.2,1
34.512497,TRANSFER,34.512497,TRANSFER,131567.52,69439.5,16129.3125,259745.12,433902.75,1
371.10974,CASH_OUT,371.10974,CASH_OUT,9.288759e+06,7.8124695e+06,2.0070669e+06,-1.1177861e+06,9.925384e+06,1
572.0619,CASH_OUT,572.0619,CASH_OUT,129955.36,27332.438,-14153.375,2.593672e+06,2.7047295e+06,1
675.7843,CASH_OUT,675.7843,CASH_OUT,655754.56,143187.0,-47672.938,664077.25,1.3930258e+06,1
665.89056,TRANSFER,665.89056,TRANSFER,188718.33,69572.875,-3916.4375,238874.75,398353.3,1
181.73325,TRANSFER,181.73325,TRANSFER,1.6466212e+06,134108.31,60382.812,12803.5,1.7556239e+06,1
545.7111,TRANSFER,545.7111,TRANSFER,9.752842e+06,2.7907088e+07,2.0652258e+07,-1.9582856e+06,1.1832259e+06,1
321.81683,CASH_OUT,321.81683,CASH_OUT,7.668896e+06,5.867391e+06,1.4635921e+06,-4725.75,9.633946e+06,1
416.9405,CASH_OUT,416.9405,CASH_OUT,-101054.97,329164.06,-470879.38,2.4470269e+08,2.4492923e+08,1
671.4759,CASH_OUT,671.4759,CASH_OUT,107338.92,12212.875,-35429.75,235857.31,298989.62,1
207.94682,CASH_OUT,207.94682,CASH_OUT,2.0878019e+06,1.3383828e+06,254061.0,-63246.625,2.4282295e+06,1
299.73135,TRANSFER,299.73135,TRANSFER,140603.03,33100.188,-4827.9375,211334.19,346848.88,1
191.52074,CASH_OUT,191.52074,CASH_OUT,83673.36,33665.562,16652.562,195125.5,271517.44,1
278.7079,TRANSFER,278.7079,TRANSFER,6.2553575e+06,4.96097e+06,2.393966e+06,-839630.1,4.664734e+06,1
158.39572,TRANSFER,158.39572,TRANSFER,506540.7,9146.5,47374.438,225563.06,676210.8,1
303.0779,CASH_OUT,303.0779,CASH_OUT,5.7724615e+06,4.3460545e+06,1.0734651e+06,-414500.5,6.9654395e+06,1
629.6598,TRANSFER,629.6598,TRANSFER,1.1654203e+07,3.7964236e+07,2.7758456e+07,-2.838977e+06,-210544.5,1
211.87155,CASH_OUT,211.87155,CASH_OUT,632485.6,56389.188,-13677.75,3.165702e+06,3.8860112e+06,1
443.8946,TRANSFER,443.8946,TRANSFER,9.250931e+06,9.967045e+06,5.0273485e+06,-1.0106256e+06,4.594465e+06,1
