type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
270.1325,TRANSFER,270.1325,TRANSFER,634844.06,35025.625,35535.0,1.3168461e+06,1.9424125e+06,0
306.5587,TRANSFER,306.5587,TRANSFER,1.1509417e+07,12878.5,-154719.81,1.3394406e+07,2.7451758e+07,0
290.50174,TRANSFER,290.50174,TRANSFER,2.4127946e+07,-289835.7,-392752.0,5.7436936e+07,8.6421096e+07,0
136.03122,PAYMENT,136.03122,PAYMENT,11361.328,389791.9,376716.3,11910.75,7893.25,0
31.823532,CASH_OUT,31.823532,CASH_OUT,143180.36,57636.25,28745.062,1.9149905e+06,2.1054075e+06,0
266.2745,CASH_OUT,266.2745,CASH_OUT,80184.164,36966.625,23675.625,1.6822934e+06,1.7548758e+06,0
206.41156,PAYMENT,206.41156,PAYMENT,10237.094,41860.375,41492.562,8184.75,6732.0,0
276.82114,CASH_IN,276.82114,CASH_IN,141931.0,4.3614505e+06,4.495416e+06,600000.4,465827.38,0
250.83359,CASH_OUT,250.83359,CASH_OUT,255056.83,42896.625,17293.438,1.6386995e+06,1.9057395e+06,0
272.09625,CASH_OUT,272.09625,CASH_OUT,214803.03,35873.875,38365.25,7.755906e+06,7.96912e+06,0
539.56683,CASH_OUT,539.56683,CASH_OUT,130856.914,62164.0,38384.938,592668.2,721181.6,0
183.46887,CASH_IN,183.46887,CASH_IN,145787.16,1.0983538e+07,1.1099825e+07,698825.9,556337.9,0
33.54254,CASH_IN,33.54254,CASH_IN,158765.16,2.8846592e+06,3.025912e+06,843230.94,763117.0,0
570.51,CASH_IN,570.51,CASH_IN,155765.98,151599.62,298841.25,247743.31,165303.12,0
287.58008,CASH_OUT,287.58008,CASH_OUT,76485.17,52532.625,32427.125,190623.88,260336.5,0
308.4569,TRANSFER,308.4569,TRANSFER,5.3021196e+07,-397958.3,-413342.38,7.160714e+07,1.296298e+08,0
230.60455,CASH_IN,230.60455,CASH_IN,135071.2,2.1794654e+07,2.1968002e+07,941403.1,719902.6,0
270.7312,CASH_IN,270.7312,CASH_IN,183571.97,161317.25,327534.7,1.908217e+06,1.7993254e+06,0
29.838516,CASH_OUT,29.838516,CASH_OUT,232826.66,74297.94,15713.3125,178721.38,436111.25,0
643.35364,CASH_OUT,643.35364,CASH_OUT,132837.28,57239.188,22407.125,535226.94,673699.0,0
32.313675,CASH_IN,32.313675,CASH_IN,174802.31,127325.56,269766.88,228364.0,167642.38,0
32.741745,PAYMENT,32.741745,PAYMENT,9828.469,58594.938,43005.062,-20986.375,-5024.625,0
270.02368,CASH_OUT,270.02368,CASH_OUT,180343.77,50382.25,15133.5625,203376.88,372333.3,0
248.488,DEBIT,248.488,DEBIT,5788.1094,84399.25,84723.94,463028.2,478075.12,0
31.00644,TRANSFER,31.00644,TRANSFER,535501.44,32351.688,3811.375,1.0603722e+06,1.6628728e+06,0
274.78192,CASH_IN,274.78192,CASH_IN,124234.445,96714.06,198862.62,163937.62,122646.0,0
530.5102,PAYMENT,530.5102,PAYMENT,15373.219,53384.0,57701.25,27340.75,27786.75,0
350.59833,CASH_OUT,350.59833,CASH_OUT,439444.75,-471870.94,-384712.75,1.2443332e+08,1.2522751e+08,0
343.1906,CASH_OUT,343.1906,CASH_OUT,295065.75,-191131.31,-136092.62,5.9310868e+07,5.9783536e+07,0
210.51364,CASH_OUT,210.51364,CASH_OUT,212931.19,-42219.812,-16827.0,2.155127e+07,2.182668e+07,0
646.92285,PAYMENT,646.92285,PAYMENT,8641.859,49435.688,54314.188,-35743.0,-34986.125,0
358.25616,PAYMENT,358.25616,PAYMENT,14174.875,41252.938,45400.812,6166.875,4697.5,0
579.15015,TRANSFER,579.15015,TRANSFER,401802.88,59816.812,58654.688,1.2093245e+06,1.5827421e+06,0
31.940063,CASH_OUT,31.940063,CASH_OUT,74962.16,74062.625,36585.75,153028.75,250026.5,0
564.9739,CASH_IN,564.9739,CASH_IN,148340.94,4.2836335e+06,4.4502565e+06,876015.2,721893.75,0
265.4789,CASH_IN,265.4789,CASH_IN,172223.12,1.5158902e+06,1.6703848e+06,738391.0,604960.6,0
394.22235,TRANSFER,394.22235,TRANSFER,1.568798e+07,-1.532555e+06,-1.3603389e+06,2.784597e+08,2.9679258e+08,0
229.0442,CASH_IN,229.0442,CASH_IN,140847.56,2.7422346e+07,2.7677414e+07,976963.75,683181.25,0
275.2103,CASH_OUT,275.2103,CASH_OUT,345022.16,63620.688,3054.0625,168030.12,491526.88,0
243.96474,CASH_IN,243.96474,CASH_IN,282056.94,61900.75,330407.88,236423.44,78013.25,0
354.55115,CASH_OUT,354.55115,CASH_OUT,254505.31,52666.5,7511.625,184366.56,427253.25,1
225.60541,CASH_OUT,225.60541,CASH_OUT,2.2061665e+06,1.5324495e+06,484214.66,182316.44,2.3168842e+06,1
571.2009,CASH_OUT,571.2009,CASH_OUT,129163.58,44522.75,35030.938,3.2703765e+06,3.3783532e+06,1
356.42957,CASH_OUT,356.42957,CASH_OUT,454468.7,-21874.188,-10807.0,1.3909291e+07,1.440324e+07,1
275.8548,CASH_OUT,275.8548,CASH_OUT,4.6398235e+06,3.4142008e+06,1.0501626e+06,439949.06,4.9357865e+06,1
641.838,CASH_OUT,641.838,CASH_OUT,73106.08,62706.0,33237.5,198871.19,280299.25,1
511.83054,TRANSFER,511.83054,TRANSFER,4.125217e+06,2.845618e+06,616350.1,-249407.75,2.5242305e+06,1
502.9507,TRANSFER,502.9507,TRANSFER,210779.03,46942.688,35906.625,267842.2,455230.0,1
637.30396,TRANSFER,637.30396,TRANSFER,603277.2,47854.312,15112.3125,276994.25,836859.1,1
344.90112,CASH_OUT,344.90112,CASH_OUT,9.714756e+06,7.368165e+06,2.0331472e+06,196352.0,9.297932e+06,1
33.57907,TRANSFER,33.57907,TRANSFER,263292.7,39399.25,14945.0625,264532.62,552830.5,1
208.29892,CASH_OUT,208.29892,CASH_OUT,92136.01,43200.875,24781.438,1.4168145e+06,1.5079082e+06,1
647.66895,TRANSFER,647.66895,TRANSFER,157801.03,39992.812,13183.125,215620.06,373595.3,1
134.94235,CASH_OUT,134.94235,CASH_OUT,549718.6,68908.94,-8407.5,346700.75,972613.9,1
493.55185,TRANSFER,493.55185,TRANSFER,1.4532606e+06,90935.19,-16876.0,174796.81,1.5660602e+06,1
644.5654,CASH_OUT,644.5654,CASH_OUT,1.0565658e+06,459252.84,206923.38,576243.2,1.7036675e+06,1
638.9689,TRANSFER,638.9689,TRANSFER,2.1914702e+06,86799.5,-107466.5,125424.19,2.2738575e+06,1
288.59637,CASH_OUT,288.59637,CASH_OUT,451357.28,53095.062,11981.3125,1.625578e+06,2.0905535e+06,1
602.4614,CASH_OUT,602.4614,CASH_OUT,413819.38,59305.562,602.75,388556.2,843287.4,1
31.895126,CASH_OUT,31.895126,CASH_OUT,84266.164,74365.875,35988.0,151018.69,257770.0,1
620.19324,CASH_OUT,620.19324,CASH_OUT,9.456787e+06,7.3426975e+06,1.8903581e+06,415172.2,8.990982e+06,1
228.15038,TRANSFER,228.15038,TRANSFER,7.090545e+06,5.65875e+06,1.7296244e+06,-624901.1,4.7309935e+06,1
208.12035,TRANSFER,208.12035,TRANSFER,568028.56,38949.438,25910.25,234371.75,772055.4,1
185.18126,TRANSFER,185.18126,TRANSFER,2.9734e+06,1.1981588e+06,182983.12,-51196.25,2.538183e+06,1
470.95047,CASH_OUT,470.95047,CASH_OUT,831356.3,622348.1,69928.375,429194.06,1.0036835e+06,1
410.42773,TRANSFER,410.42773,TRANSFER,9.436917e+06,2.4734976e+07,2.0595228e+07,-898679.5,7.2609335e+06,1
342.41907,TRANSFER,342.41907,TRANSFER,9.741812e+06,9.487504e+06,3.5483735e+06,-1.0122554e+06,5.7140895e+06,1
492.399,CASH_OUT,492.399,CASH_OUT,76481.6,69064.0,47799.688,240274.31,309210.38,1
210.33255,CASH_OUT,210.33255,CASH_OUT,7.44936e+06,5.489482e+06,1.5695768e+06,262717.2,7.5339055e+06,1
485.87003,CASH_OUT,485.87003,CASH_OUT,715670.2,-207947.75,-172553.06,4.7759104e+07,4.8886204e+07,1
591.0239,TRANSFER,591.0239,TRANSFER,7.4931745e+06,6.554475e+06,1.7318689e+06,-789582.75,3.858976e+06,1
406.58044,CASH_OUT,406.58044,CASH_OUT,738607.25,-887740.06,-701421.6,2.2345648e+08,2.24817e+08,1
468.02203,TRANSFER,468.02203,TRANSFER,1.1848148e+07,4.1711744e+07,3.7477784e+07,-718443.4,9.883722e+06,1
608.3597,TRANSFER,608.3597,TRANSFER,9.670697e+06,1.0269988e+07,3.7654255e+06,-1.2165291e+06,4.7381025e+06,1
140.4119,TRANSFER,140.4119,TRANSFER,1.589786e+06,73337.875,-27194.5,131426.44,1.7492851e+06,1
564.6258,CASH_OUT,564.6258,CASH_OUT,7.0678455e+06,5.320549e+06,1.424288e+06,625842.3,7.25034e+06,1
598.4988,CASH_OUT,598.4988,CASH_OUT,2.9400535e+06,2.3660792e+06,602922.75,230440.94,2.4470998e+06,1
218.62859,TRANSFER,218.62859,TRANSFER,138684.03,33086.562,19914.75,222508.12,368240.7,1
191.893,CASH_OUT,191.893,CASH_OUT,75034.66,56707.625,32121.062,182341.19,255261.0,1
654.5142,CASH_OUT,654.5142,CASH_OUT,293332.1,60310.188,-282.5,225702.62,527648.4,1
