type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
291.23093,CASH_IN,291.23093,CASH_IN,156381.98,4.1197975e+06,4.2798795e+06,780986.75,636359.75,0
345.01767,CASH_OUT,345.01767,CASH_OUT,314285.12,28996.812,19270.875,575852.75,899898.56,0
29.006332,PAYMENT,29.006332,PAYMENT,10343.797,22673.062,16415.062,-8899.5,-6451.75,0
257.78925,CASH_OUT,257.78925,CASH_OUT,182839.92,29034.0,24896.5,1.2997787e+07,1.2977416e+07,0
342.34634,PAYMENT,342.34634,PAYMENT,14321.609,23111.125,16697.25,-10515.0,-9020.0,0
262.83878,CASH_IN,262.83878,CASH_IN,312306.62,26535.688,248105.69,401016.94,260608.88,0
361.45105,TRANSFER,361.45105,TRANSFER,872431.25,29683.938,18806.375,1.1051404e+06,2.0430122e+06,0
321.9034,CASH_OUT,321.9034,CASH_OUT,123997.055,235456.31,140840.06,525098.56,652765.1,0
147.80533,TRANSFER,147.80533,TRANSFER,231223.86,26938.812,18019.0,677693.6,929381.1,0
243.56332,CASH_IN,243.56332,CASH_IN,173197.6,32570.188,158800.75,5.42479e+06,4.978522e+06,0
303.5116,TRANSFER,303.5116,TRANSFER,1.6661874e+07,38788.938,32575.312,3.1500458e+07,5.0535704e+07,0
592.0048,CASH_IN,592.0048,CASH_IN,163481.58,3.2617942e+06,3.483332e+06,1.2269362e+06,1.043485e+06,0
237.52191,CASH_IN,237.52191,CASH_IN,154323.75,2.37341e+07,2.385041e+07,1.5660088e+06,1.3165764e+06,0
377.87787,CASH_OUT,377.87787,CASH_OUT,374040.5,55079.438,57714.312,5.5869436e+07,5.643523e+07,0
264.9843,TRANSFER,264.9843,TRANSFER,797304.75,27691.75,19781.625,1.1553931e+07,1.2355686e+07,0
95.04263,CASH_IN,95.04263,CASH_IN,165099.38,1.666175e+06,1.8329882e+06,944732.0,820395.7,0
52.01535,CASH_IN,52.01535,CASH_IN,178335.12,27314.5,142392.0,463625.56,403359.2,0
353.8994,CASH_OUT,353.8994,CASH_OUT,3.0657865e+06,49501.875,49271.5,2.145495e+08,2.2617675e+08,0
326.46033,CASH_OUT,326.46033,CASH_OUT,174417.48,27428.062,19782.062,2.9825575e+06,3.060576e+06,0
319.8585,PAYMENT,319.8585,PAYMENT,13416.578,216279.62,215069.12,-11751.375,-4279.5,0
276.57132,CASH_OUT,276.57132,CASH_OUT,277096.38,33831.875,32105.688,2.7119498e+07,2.749387e+07,0
194.86305,PAYMENT,194.86305,PAYMENT,11342.125,22714.812,16404.875,-9723.625,-8051.375,0
246.47954,DEBIT,246.47954,DEBIT,5539.625,27125.625,22099.312,1.0370383e+06,999190.06,0
581.81995,PAYMENT,581.81995,PAYMENT,11564.8125,27374.5,21767.375,-12158.75,-9335.875,0
114.74956,CASH_OUT,114.74956,CASH_OUT,187592.81,27736.0,19998.0,3.4069085e+06,3.6198022e+06,0
589.5371,CASH_OUT,589.5371,CASH_OUT,158035.61,30418.688,21587.75,660979.1,812633.5,0
97.922165,CASH_IN,97.922165,CASH_IN,153756.42,6.7434375e+06,6.9002785e+06,925222.75,805578.94,0
237.12096,CASH_IN,237.12096,CASH_IN,79872.95,24198.125,34458.125,404546.38,361079.75,0
321.55142,CASH_IN,321.55142,CASH_IN,166197.95,1.3490335e+06,1.53494e+06,981131.5,826893.1,0
27.382584,CASH_OUT,27.382584,CASH_OUT,101722.02,26713.438,18931.062,437638.3,564803.5,0
290.32672,TRANSFER,290.32672,TRANSFER,3.7507988e+07,66679.44,67931.25,7.060517e+07,1.12397864e+08,0
329.40167,CASH_IN,329.40167,CASH_IN,161206.62,9.032947e+06,9.193811e+06,1.0096341e+06,853769.25,0
119.1995,TRANSFER,119.1995,TRANSFER,875927.7,29760.25,18624.25,1.1583818e+06,2.125901e+06,0
279.87985,TRANSFER,279.87985,TRANSFER,2.189805e+06,29020.312,19946.5,3.6031665e+06,5.500617e+06,0
263.09933,CASH_IN,263.09933,CASH_IN,185462.47,5.7240095e+06,5.988688e+06,1.1676046e+07,1.126398e+07,0
235.8651,CASH_IN,235.8651,CASH_IN,185325.52,3.6981395e+06,3.938532e+06,4.974614e+06,4.688703e+06,0
189.22592,CASH_OUT,189.22592,CASH_OUT,319700.5,28964.938,19051.562,648117.1,983304.5,0
365.99042,CASH_OUT,365.99042,CASH_OUT,718620.94,41845.438,40601.312,1.1453527e+08,1.1818857e+08,0
195.48569,CASH_OUT,195.48569,CASH_OUT,97120.19,26646.25,18886.875,423641.0,524575.5,0
229.53265,TRANSFER,229.53265,TRANSFER,367919.62,27149.625,18897.312,4.9404155e+06,5.1584605e+06,0
101.75604,PAYMENT,101.75604,PAYMENT,11214.641,280596.38,280370.38,-10881.125,-1836.75,0
330.39294,TRANSFER,330.39294,TRANSFER,8.1747185e+06,27399.812,16912.375,8.18338e+06,1.9607062e+07,0
103.25745,CASH_OUT,103.25745,CASH_OUT,136649.47,339923.66,216667.56,651643.6,814912.5,0
446.28445,CASH_IN,446.28445,CASH_IN,140896.66,27575.875,90464.625,457365.38,380465.5,0
258.2018,CASH_OUT,258.2018,CASH_OUT,189911.83,28863.375,21193.125,7.059141e+06,7.1268415e+06,0
341.50592,CASH_OUT,341.50592,CASH_OUT,94751.414,26860.938,19137.062,377638.94,473597.75,0
196.87248,CASH_IN,196.87248,CASH_IN,153847.72,1.5165138e+07,1.530953e+07,1.3727185e+06,1.1995018e+06,0
256.24402,CASH_IN,256.24402,CASH_IN,153095.9,243939.06,421991.75,634973.6,530007.9,0
26.037857,CASH_OUT,26.037857,CASH_OUT,331634.44,29402.125,19184.625,693992.1,1.092293e+06,0
383.74103,TRANSFER,383.74103,TRANSFER,225538.47,27552.125,18627.188,700616.75,931365.4,0
