type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
180.8182,CASH_OUT,180.8182,CASH_OUT,187818.7,45399.125,40089.75,583146.6,793034.75,0
150.68115,CASH_IN,150.68115,CASH_IN,176164.1,41839.062,229736.12,862201.3,790780.75,0
245.79099,TRANSFER,245.79099,TRANSFER,740656.75,35913.0,3152.1875,2.1280068e+06,2.926436e+06,0
342.20068,TRANSFER,342.20068,TRANSFER,6.195664e+06,38076.25,-2265.625,6.6264045e+06,1.3457306e+07,0
171.25029,CASH_IN,171.25029,CASH_IN,157875.73,5.6543385e+06,5.4234975e+06,848928.6,711236.4,0
231.9602,TRANSFER,231.9602,TRANSFER,240156.94,37381.25,13541.5625,627956.9,902004.56,0
233.45325,CASH_OUT,233.45325,CASH_OUT,197755.72,37927.25,57969.125,7.1730905e+06,7.1800875e+06,0
203.87775,PAYMENT,203.87775,PAYMENT,12799.375,36296.188,32061.625,-17495.375,-3579.125,0
268.04425,CASH_OUT,268.04425,CASH_OUT,193154.66,32948.188,15615.8125,1.2661093e+07,1.2665978e+07,0
283.56805,CASH_OUT,283.56805,CASH_OUT,351600.75,74548.25,891327.25,2.948303e+07,2.9940478e+07,0
254.88431,CASH_IN,254.88431,CASH_IN,161885.1,1.0083955e+06,1.4701624e+06,1.324372e+06,1.1863962e+06,0
326.62616,CASH_OUT,326.62616,CASH_OUT,154694.16,33230.188,6978.25,657053.1,829098.6,0
267.0757,CASH_IN,267.0757,CASH_IN,148008.42,1.2268012e+07,1.2276104e+07,905591.9,765284.3,0
184.68387,CASH_OUT,184.68387,CASH_OUT,183774.73,34013.25,11067.5625,3.6776075e+06,3.9159018e+06,0
418.5713,CASH_IN,418.5713,CASH_IN,161012.31,4.277202e+06,4.2350945e+06,756657.25,603031.7,0
267.67676,CASH_IN,267.67676,CASH_IN,191024.34,2.2693482e+06,2.9236388e+06,1.1610021e+07,1.1313168e+07,0
25.517487,PAYMENT,25.517487,PAYMENT,12057.797,39166.688,39233.062,-17758.0,-4646.75,0
247.10008,CASH_IN,247.10008,CASH_IN,180792.28,7.6261725e+06,7.1968785e+06,4.535906e+06,4.326765e+06,0
289.5554,TRANSFER,289.5554,TRANSFER,1.9530845e+06,35552.062,-1322.75,2.2184175e+06,4.27789e+06,0
581.34064,CASH_OUT,581.34064,CASH_OUT,162283.64,37213.312,16744.062,894107.5,1.0757856e+06,0
184.80849,PAYMENT,184.80849,PAYMENT,13982.734,519891.4,550469.06,-13880.0,-4894.375,0
358.5141,CASH_IN,358.5141,CASH_IN,173930.25,41534.562,227589.81,334243.5,260010.94,0
578.28784,PAYMENT,578.28784,PAYMENT,13167.141,40728.812,51370.688,-24012.0,-1005.875,0
251.92047,DEBIT,251.92047,DEBIT,7749.125,44336.938,67955.875,1.02344575e+06,1.0544812e+06,0
196.89722,CASH_IN,196.89722,CASH_IN,156735.55,2.3565114e+07,2.3841776e+07,1.04741656e+06,901811.8,0
253.25807,TRANSFER,253.25807,TRANSFER,747555.2,32481.875,655.5,1.1004893e+07,1.162839e+07,0
25.417313,CASH_OUT,25.417313,CASH_OUT,179205.62,31615.062,2211.8125,528824.75,768564.56,0
352.04492,PAYMENT,352.04492,PAYMENT,16536.64,38026.438,37905.125,-18990.125,-2495.125,0
392.463,CASH_OUT,392.463,CASH_OUT,367638.2,39997.938,78420.69,7.946586e+07,8.173883e+07,0
303.9571,TRANSFER,303.9571,TRANSFER,3.1151684e+07,31434.0,-56680.25,6.089566e+07,9.747193e+07,0
128.86903,CASH_OUT,128.86903,CASH_OUT,183616.39,73463.25,1262.25,650305.4,861193.94,1
274.75348,CASH_OUT,274.75348,CASH_OUT,9.054611e+06,8.822558e+06,-8596.25,1.1872116e+06,1.0384362e+07,1
422.26904,CASH_OUT,422.26904,CASH_OUT,3.7438585e+06,3.742853e+06,-7285.5625,628722.1,4.5566405e+06,1
641.52,CASH_OUT,641.52,CASH_OUT,520782.66,453752.7,818.625,451061.0,1.00275925e+06,1
186.91914,CASH_OUT,186.91914,CASH_OUT,2.1825168e+06,2.1026528e+06,-3920.0,573887.44,2.8427228e+06,1
249.32333,TRANSFER,249.32333,TRANSFER,5.961699e+06,5.9091795e+06,134391.81,-43034.125,2062.875,1
586.0214,CASH_OUT,586.0214,CASH_OUT,7.860638e+06,7.74087e+06,-8632.4375,453320.94,8.465218e+06,1
620.38684,TRANSFER,620.38684,TRANSFER,578316.25,533484.0,17122.875,-25258.5,-2899.0,1
593.802,CASH_OUT,593.802,CASH_OUT,94599.48,52480.562,1139.75,771326.1,883919.75,1
156.79343,TRANSFER,156.79343,TRANSFER,109099.38,56939.938,2781.4375,-14946.125,2401.625,1
191.6001,CASH_OUT,191.6001,CASH_OUT,950238.9,786479.6,-251.4375,1.03852925e+06,2.0193904e+06,1
470.7591,TRANSFER,470.7591,TRANSFER,2.533777e+06,2.5272208e+06,25938.688,-26316.375,-1945.25,1
205.25845,TRANSFER,205.25845,TRANSFER,439490.7,428760.78,4102.5625,-16838.0,-823.625,1
113.25464,TRANSFER,113.25464,TRANSFER,1.2179664e+06,1.0857804e+06,2561.6875,-8427.375,24625.625,1
604.1498,TRANSFER,604.1498,TRANSFER,1.0049224e+07,5.4034812e+07,4.1452216e+07,-27767.375,25527.5,1
344.09613,CASH_OUT,344.09613,CASH_OUT,1.1439568e+06,804192.8,-10156.625,3.3708396e+07,3.6188868e+07,1
562.41205,CASH_OUT,562.41205,CASH_OUT,1.4598968e+06,1.3941075e+06,-394.875,813368.5,2.3326515e+06,1
486.39655,TRANSFER,486.39655,TRANSFER,9.899332e+06,1.436454e+07,4.510584e+06,-64373.25,9658.875,1
617.3861,TRANSFER,617.3861,TRANSFER,1.5198204e+06,1.4783115e+06,1156.875,-25192.75,-2098.0,1
401.672,CASH_OUT,401.672,CASH_OUT,217862.86,81661.19,-1055.125,1.0433612e+07,1.0441572e+07,1
433.80258,TRANSFER,433.80258,TRANSFER,116557.39,58936.0,3200.0625,-23798.25,-4532.375,1
359.1021,CASH_OUT,359.1021,CASH_OUT,132738.47,63220.062,1786.3125,345051.5,492207.56,1
372.60724,CASH_OUT,372.60724,CASH_OUT,530849.7,505071.3,1407.1875,191645.19,742822.1,1
469.23413,CASH_OUT,469.23413,CASH_OUT,2.016746e+06,1.880487e+06,-4071.75,1.0116966e+07,1.1957848e+07,1
653.6266,TRANSFER,653.6266,TRANSFER,119329.78,60010.375,2278.3125,-30314.625,-3224.25,1
132.08438,TRANSFER,132.08438,TRANSFER,2.7273545e+06,2.7105795e+06,-3995.625,-22446.0,-2116.375,1
370.81006,TRANSFER,370.81006,TRANSFER,993264.06,853571.9,7330.875,-17938.5,-4195.125,1
577.5904,TRANSFER,577.5904,TRANSFER,6.9347e+06,6.7948515e+06,27533.625,-56293.0,6573.625,1
479.99335,TRANSFER,479.99335,TRANSFER,9.96151e+06,2.8975778e+07,1.9836308e+07,-40222.5,6209.0,1
535.5206,CASH_OUT,535.5206,CASH_OUT,532436.0,469595.1,-242503.0,2.4258182e+08,2.41569e+08,1
