type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
185.7959,PAYMENT,185.7959,PAYMENT,19454.828,25532.938,17033.125,-9865.75,-7461.75,0
391.49792,CASH_OUT,391.49792,CASH_OUT,139811.86,8200.8125,1169.0625,3.5420662e+08,3.6168598e+08,0
251.39952,TRANSFER,251.39952,TRANSFER,8.978982e+07,182074.94,186660.88,-10904.25,9.23618e+07,0
275.9973,TRANSFER,275.9973,TRANSFER,4.723198e+07,66396.875,70563.5,1.6733094e+08,2.1826714e+08,0
325.05887,CASH_IN,325.05887,CASH_IN,22877.922,1.6503493e+07,1.65063e+07,1.7613597e+08,1.78529e+08,0
265.42874,TRANSFER,265.42874,TRANSFER,4.7981508e+07,65830.125,70776.125,117299.875,4.812438e+07,0
289.0265,TRANSFER,289.0265,TRANSFER,2.9895562e+07,60861.0,61061.062,2.918221e+08,3.259914e+08,0
298.7283,TRANSFER,298.7283,TRANSFER,2.0772998e+07,46292.438,43053.062,6.638131e+07,1.392287e+08,0
281.5839,TRANSFER,281.5839,TRANSFER,7.418265e+07,38743.938,38079.188,9.4083864e+07,1.699063e+08,0
353.56183,CASH_IN,353.56183,CASH_IN,16578.188,2.1837462e+07,2.1831626e+07,8.246132e+07,8.2816056e+07,0
317.57513,TRANSFER,317.57513,TRANSFER,1.3504989e+07,31486.562,27129.5,2.3500571e+08,2.5256053e+08,0
277.3088,TRANSFER,277.3088,TRANSFER,4.3638076e+07,68661.375,72993.69,7.726254e+07,1.2203076e+08,0
298.7812,TRANSFER,298.7812,TRANSFER,1.7768884e+07,36266.562,31794.875,1.585938e+08,1.78031e+08,0
292.49542,TRANSFER,292.49542,TRANSFER,4.8488876e+07,65223.25,69153.5,2.3967346e+08,2.9322387e+08,0
302.0044,TRANSFER,302.0044,TRANSFER,1.6153012e+07,36463.0,31502.25,1.5981799e+07,3.2541452e+07,0
360.53162,CASH_IN,360.53162,CASH_IN,110531.945,43007.125,-334709.62,2.7524803e+08,2.796874e+08,0
269.5124,TRANSFER,269.5124,TRANSFER,6.0527804e+07,56409.312,59505.75,6.259294e+07,1.2330643e+08,0
289.0063,TRANSFER,289.0063,TRANSFER,6.2745104e+07,53269.562,55632.312,1.8871326e+08,2.5438611e+08,0
295.69095,TRANSFER,295.69095,TRANSFER,3.237891e+07,65459.938,67167.94,2.0331262e+08,2.3878354e+08,0
272.00427,TRANSFER,272.00427,TRANSFER,3.2081636e+07,67703.56,70362.19,3.253039e+07,6.4524736e+07,0
293.93005,TRANSFER,293.93005,TRANSFER,3.125293e+07,66478.25,68623.06,1.2232162e+08,1.5577995e+08,0
305.32635,CASH_OUT,305.32635,CASH_OUT,130120.86,4.5705e+07,4.481411e+07,5.290613e+06,5.3971025e+06,0
328.995,TRANSFER,328.995,TRANSFER,2.846515e+06,27602.812,21898.875,1.28111144e+08,1.31351416e+08,0
682.5028,TRANSFER,682.5028,TRANSFER,1.8171401e+06,25454.812,19788.5,3.8424424e+07,4.034392e+07,0
302.3247,TRANSFER,302.3247,TRANSFER,1.6172159e+07,18319.75,12530.375,3.1128458e+08,3.323236e+08,0
270.4161,TRANSFER,270.4161,TRANSFER,5.4569196e+07,61576.75,65483.25,1.1300633e+08,1.7068451e+08,0
287.2456,TRANSFER,287.2456,TRANSFER,2.3329266e+07,43135.75,39818.75,2.116778e+08,3.1608563e+08,0
263.19037,TRANSFER,263.19037,TRANSFER,6.1967736e+07,53496.312,56849.562,5551.875,6.1418652e+07,0
301.9872,TRANSFER,301.9872,TRANSFER,9.556867e+06,23461.75,17289.75,8.014873e+07,9.034805e+07,0
323.03436,CASH_IN,323.03436,CASH_IN,251277.0,2.4313914e+07,2.4562232e+07,2.3531382e+08,2.3878133e+08,0
174.52994,TRANSFER,174.52994,TRANSFER,83469.51,34127.25,15214.5625,-10606.375,-10600.5,1
526.2003,CASH_OUT,526.2003,CASH_OUT,492183.7,65262.562,30744.125,2.3527136e+08,2.3955795e+08,1
424.38312,TRANSFER,424.38312,TRANSFER,9.853716e+06,6.462819e+07,5.1067216e+07,-15083.0,-10449.875,1
446.2423,CASH_OUT,446.2423,CASH_OUT,128531.16,41269.25,15703.875,7.178055e+07,7.208253e+07,1
668.4332,TRANSFER,668.4332,TRANSFER,1.0005079e+07,3.3641644e+07,2.331208e+07,-16504.625,-7369.375,1
634.57196,CASH_OUT,634.57196,CASH_OUT,7.7798475e+06,7.833534e+06,16606.438,2.6717076e+07,3.4619136e+07,1
57.811127,CASH_OUT,57.811127,CASH_OUT,7.085868e+06,7.1498725e+06,19114.938,-11718.875,7.0050675e+06,1
522.13416,CASH_OUT,522.13416,CASH_OUT,229603.39,154435.25,18952.812,2.0846706e+07,2.0915892e+07,1
730.26807,TRANSFER,730.26807,TRANSFER,5.7333915e+06,5.7355035e+06,5.735129e+06,-16002.25,-3526.875,1
652.3674,CASH_OUT,652.3674,CASH_OUT,756237.3,724001.0,18803.375,4.6040148e+07,4.6885416e+07,1
730.5486,CASH_OUT,730.5486,CASH_OUT,1.7511642e+06,1.791212e+06,25685.25,2.8954222e+06,4.656094e+06,1
424.3687,TRANSFER,424.3687,TRANSFER,9.899672e+06,5.3225172e+07,3.8565016e+07,-14903.625,-7347.75,1
647.5934,TRANSFER,647.5934,TRANSFER,394088.12,1.0447348e+07,1.0450532e+07,-17865.75,-5813.0,1
38.208557,CASH_OUT,38.208557,CASH_OUT,1.6568191e+06,1.7173764e+06,17252.375,3.294491e+07,3.4524852e+07,1
83.90077,TRANSFER,83.90077,TRANSFER,9.997785e+06,1.4919834e+07,4.9053265e+06,-12298.875,-4316.875,1
16.590256,CASH_OUT,16.590256,CASH_OUT,808786.25,766219.56,21737.75,9.13077e+06,1.006826e+07,1
18.984848,TRANSFER,18.984848,TRANSFER,3.429279e+06,3.51929e+06,19279.688,-6484.25,-3446.5,1
424.13397,CASH_OUT,424.13397,CASH_OUT,9.974904e+06,1.0058722e+07,20331.062,1.0675932e+07,2.042641e+07,1
632.34045,CASH_OUT,632.34045,CASH_OUT,4.119471e+06,4.147777e+06,20933.5,1.3883105e+07,1.7889404e+07,1
