type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
249.52057,CASH_IN,249.52057,CASH_IN,165375.67,5.3736915e+06,5.484462e+06,1.00729494e+06,944679.2,0
303.12994,TRANSFER,303.12994,TRANSFER,3.7326796e+07,56750.125,43540.438,1.26515016e+08,1.5909298e+08,0
347.05502,PAYMENT,347.05502,PAYMENT,21439.297,54051.438,28474.688,-41168.625,49097.25,0
224.70808,CASH_IN,224.70808,CASH_IN,180501.94,57154.688,137921.81,489504.5,494353.3,0
323.46445,TRANSFER,323.46445,TRANSFER,1.0914756e+07,54174.25,26146.5,1.0406187e+07,2.7300736e+07,0
189.3334,PAYMENT,189.3334,PAYMENT,20031.672,233206.88,256794.31,-42931.0,50388.0,0
329.63016,CASH_OUT,329.63016,CASH_OUT,169477.95,53300.562,23845.062,319154.25,573766.3,0
231.03627,TRANSFER,231.03627,TRANSFER,773334.94,55191.812,24099.812,1.2993089e+06,2.4557905e+06,0
56.732697,CASH_OUT,56.732697,CASH_OUT,239277.5,52894.875,23388.375,437229.12,793162.25,0
247.43504,CASH_IN,247.43504,CASH_IN,172492.7,836501.0,1.078727e+06,662968.5,617796.75,0
200.004,CASH_OUT,200.004,CASH_OUT,193334.5,52431.875,24701.062,3.4986635e+06,3.834025e+06,0
593.3645,CASH_IN,593.3645,CASH_IN,213220.19,55973.312,46363.375,627040.8,749321.6,0
255.76282,CASH_OUT,255.76282,CASH_OUT,198889.23,51446.312,23885.688,1.5425598e+06,1.8381582e+06,0
220.56833,CASH_IN,220.56833,CASH_IN,156439.39,2.2259384e+07,2.2402244e+07,1.5747201e+06,1.5559216e+06,0
259.7309,CASH_IN,259.7309,CASH_IN,193825.2,5.3001035e+06,5.4543515e+06,9.605132e+06,9.633876e+06,0
236.70053,CASH_OUT,236.70053,CASH_OUT,204468.0,53223.375,25169.188,8.419291e+06,8.859868e+06,0
255.40598,DEBIT,255.40598,DEBIT,12221.719,58186.875,34225.875,1.0846299e+06,1.2472934e+06,0
295.64212,CASH_IN,295.64212,CASH_IN,382953.62,56770.5,34402.0,2.43675e+07,2.491898e+07,0
232.97075,TRANSFER,232.97075,TRANSFER,201576.98,52324.062,24067.375,776988.06,1.0743936e+06,0
241.73676,CASH_IN,241.73676,CASH_IN,231241.9,54199.812,42943.375,6.394241e+06,6.635098e+06,0
207.53607,CASH_OUT,207.53607,CASH_OUT,118949.0,246673.38,167952.25,576123.25,794120.3,0
390.66254,CASH_IN,390.66254,CASH_IN,374212.94,56367.5,37446.688,8.490311e+07,8.6727896e+07,0
195.49423,CASH_IN,195.49423,CASH_IN,196077.89,2.0553248e+06,2.3548935e+06,4.0656485e+06,4.0542282e+06,0
583.5287,CASH_OUT,583.5287,CASH_OUT,170097.77,55124.688,26225.062,663767.3,919552.5,0
24.565735,PAYMENT,24.565735,PAYMENT,17354.453,51945.938,26046.75,-36212.375,53841.375,0
192.452,PAYMENT,192.452,PAYMENT,18316.469,51754.75,25708.5,-39308.0,51991.875,0
258.70068,TRANSFER,258.70068,TRANSFER,1.3912806e+06,53634.062,24616.625,6.891313e+06,8.91018e+06,0
582.1173,PAYMENT,582.1173,PAYMENT,19319.125,52331.625,26255.25,-42136.5,51834.25,0
186.9517,CASH_OUT,186.9517,CASH_OUT,136399.66,51935.875,23470.312,219100.75,442498.94,0
211.162,CASH_IN,211.162,CASH_IN,150061.34,1.3682592e+07,1.3807618e+07,759354.4,714041.6,0
597.1571,CASH_OUT,597.1571,CASH_OUT,98190.07,61312.812,24337.5,801112.0,987248.5,1
510.77737,TRANSFER,510.77737,TRANSFER,2.0620794e+06,1.9240892e+06,24633.25,-75512.625,40530.625,1
385.1197,CASH_OUT,385.1197,CASH_OUT,163897.58,69368.56,23674.438,185774.94,434224.8,1
390.6441,TRANSFER,390.6441,TRANSFER,85658.336,59888.438,23738.125,-45166.125,47074.75,1
623.87317,CASH_OUT,623.87317,CASH_OUT,8.597252e+06,8.482903e+06,24402.062,372309.62,8.72219e+06,1
378.32587,TRANSFER,378.32587,TRANSFER,7.9367605e+06,7.833598e+06,24443.125,-77452.25,47268.25,1
177.62813,TRANSFER,177.62813,TRANSFER,1.01945025e+06,981886.5,24770.375,-61253.625,62817.5,1
401.52554,CASH_OUT,401.52554,CASH_OUT,1.792857e+06,1.7557304e+06,24735.125,4.2228855e+06,6.3724765e+06,1
559.4442,CASH_OUT,559.4442,CASH_OUT,2.2609805e+06,2.120548e+06,24323.75,203525.94,2.5084595e+06,1
609.229,CASH_OUT,609.229,CASH_OUT,615141.75,529330.9,24895.938,339217.8,1.1043365e+06,1
158.2373,CASH_OUT,158.2373,CASH_OUT,1.9164482e+06,1.8141832e+06,23461.625,573056.75,2.5891975e+06,1
583.1783,TRANSFER,583.1783,TRANSFER,617826.94,547330.1,24928.938,-64393.375,42578.0,1
171.84906,CASH_OUT,171.84906,CASH_OUT,503382.3,366258.0,23991.625,631242.25,1.254612e+06,1
485.1835,TRANSFER,485.1835,TRANSFER,1.0197503e+07,3.0019942e+07,2.0029938e+07,-54722.625,62158.75,1
103.87776,CASH_OUT,103.87776,CASH_OUT,105906.12,61338.0,23366.062,527526.06,743437.6,1
427.69904,TRANSFER,427.69904,TRANSFER,4.501644e+06,4.5032625e+06,27523.875,-77617.875,42659.0,1
104.757385,TRANSFER,104.757385,TRANSFER,87625.82,60069.0,23535.125,-35039.75,64422.5,1
443.00165,TRANSFER,443.00165,TRANSFER,1.0174778e+07,1.4470232e+07,4.2389565e+06,-54640.0,60904.625,1
274.87643,CASH_OUT,274.87643,CASH_OUT,4.861735e+06,4.7979495e+06,22539.0,276241.88,5.074538e+06,1
648.6222,TRANSFER,648.6222,TRANSFER,147891.12,66473.31,24630.75,-49453.75,48495.125,1
397.27435,CASH_OUT,397.27435,CASH_OUT,185511.88,70309.5,24982.5,8.900059e+06,9.189038e+06,1
517.7363,CASH_OUT,517.7363,CASH_OUT,528554.5,611288.25,87161.75,2.3802227e+08,2.3238526e+08,1
397.87805,CASH_OUT,397.87805,CASH_OUT,1.2440618e+06,1.018738e+06,28891.062,3.6891852e+07,3.9765132e+07,1
157.73639,TRANSFER,157.73639,TRANSFER,384253.5,288647.2,24123.5,-52876.625,53803.375,1
592.6179,TRANSFER,592.6179,TRANSFER,9.991615e+06,5.032813e+07,4.0919616e+07,-56679.125,62699.0,1
274.10803,CASH_OUT,274.10803,CASH_OUT,9.393177e+06,9.291218e+06,22440.812,1.0069774e+06,1.0336616e+07,1
131.50381,TRANSFER,131.50381,TRANSFER,3.4213525e+06,3.2848088e+06,23909.188,-73368.5,48518.0,1
447.9884,CASH_OUT,447.9884,CASH_OUT,1.0053809e+06,857847.7,26157.25,1.4340226e+07,1.6238924e+07,1
373.92972,CASH_OUT,373.92972,CASH_OUT,703736.5,646512.7,24129.688,123683.81,1.02743775e+06,1
391.38333,TRANSFER,391.38333,TRANSFER,356856.9,263647.2,24231.875,-55376.375,42997.25,1
