Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.9218861,21.575603,0.08372975,3.32662,16.873306,640.37384,0.01394414,0.03703621,0.31864616,-0.0006020007,May,3,2,1,2,Returning_Visitor,False,False
8.29485,177.09108,0.16403477,9.939898,30.081915,958.198,0.0054081636,0.020030651,3.3620677,-0.0006413025,May,2,2,1,2,Returning_Visitor,False,False
0.17012179,5.3856654,0.009553231,0.6445865,8.519897,326.50232,0.079201,0.111892946,0.025283061,-0.0014523728,Nov,3,2,1,13,Returning_Visitor,False,False
0.6513939,14.107421,0.03645084,1.4756716,16.684969,560.7102,0.013476611,0.04192036,0.19091721,-0.0014094723,May,1,1,1,3,Returning_Visitor,False,False
6.136999,146.03127,0.4812791,22.102154,67.43886,2606.8936,0.008665551,0.022826739,2.9628732,0.6439923,May,2,2,1,4,Returning_Visitor,False,False
1.2604673,22.166183,0.06969542,3.8083134,23.300728,812.72546,0.00694002,0.02915749,1.1175225,-0.0031437736,May,2,2,1,4,Returning_Visitor,False,False
0.76544726,21.177052,0.0734211,4.678646,21.405062,874.2884,0.0048972736,0.029496778,0.48869202,-0.00019904724,Mar,2,2,1,10,Returning_Visitor,False,False
5.5669785,131.71213,4.1846347,266.47256,49.74708,1880.057,0.0082044015,0.022129077,4.0322876,0.0014473187,Nov,3,2,1,2,Returning_Visitor,True,False
0.5782702,12.923301,0.028647698,2.2237911,19.850943,752.1053,0.015330955,0.04507048,0.3456156,-0.00067280355,Nov,2,2,1,1,Returning_Visitor,False,False
6.5284276,233.18558,0.21785288,9.826042,28.996777,1105.9509,0.008011103,0.019818751,1.446029,-0.0005078924,Nov,3,2,3,2,Returning_Visitor,False,False
0.06452454,-0.093872584,0.0067820926,-0.92732817,2.3298917,30.612377,0.18194735,0.18928558,0.031198226,0.00014574328,Nov,1,1,1,3,Returning_Visitor,False,False
1.9195434,42.33819,0.70228875,29.928114,118.44718,4858.0957,0.0044316608,0.018988796,1.0590804,-0.00017649433,Nov,2,2,1,2,Returning_Visitor,False,False
1.2355973,31.375114,0.086388476,6.4098682,19.772072,658.7545,0.010192967,0.032169506,0.91298884,-0.00016007325,May,1,1,1,2,Returning_Visitor,True,False
-0.0002092051,-0.016586816,-0.0044448,-0.8496838,1.65062,25.352734,0.19249888,0.19647382,0.0025179014,0.00037918115,Mar,2,2,1,1,Returning_Visitor,False,False
0.779165,15.790908,0.052599885,4.046818,15.877701,564.1611,0.007926115,0.033211704,0.25443146,0.000108229615,Mar,3,2,1,3,Returning_Visitor,False,False
1.3207954,26.888786,0.05071429,1.8293475,22.02857,813.2314,0.004117194,0.027702376,0.6209671,-0.00017504519,May,2,4,1,2,Returning_Visitor,False,False
2.4194877,64.63615,0.095664926,6.328438,17.169613,570.9141,0.0012345515,0.016358284,0.68691224,-0.0004963589,May,2,2,1,2,New_Visitor,True,False
2.5722413,58.983738,0.15707438,10.596445,18.599888,648.19415,0.0017591655,0.015001918,0.2269866,-0.00044973692,Mar,2,2,3,2,New_Visitor,True,False
0.60806847,13.511779,0.035570003,2.198038,16.86532,728.02484,0.009701306,0.04175384,0.3828313,-0.00013075149,Mar,2,4,1,1,Returning_Visitor,False,False
1.1762071,26.38044,0.07850013,6.921335,20.688055,746.45514,0.0064831018,0.030577278,0.8540103,-0.0001722922,Dec,2,2,3,2,Returning_Visitor,False,False
1.1368029,28.70501,0.056647606,2.684885,19.588745,689.59186,0.009435215,0.033972044,0.3356535,-0.00026202327,Mar,1,1,1,1,Returning_Visitor,True,False
5.8330126,147.51616,4.0489855,321.53906,44.003735,1820.0718,0.006351087,0.01959734,5.269159,0.0006370681,Nov,2,2,1,2,Returning_Visitor,False,False
9.070489,270.44965,3.3558488,172.30074,250.3766,10092.589,0.0063878964,0.019135388,2.3495274,0.0025905545,Nov,2,2,1,3,Returning_Visitor,False,False
8.693016,277.29138,0.75867456,26.55304,50.120937,1888.5425,0.0077248844,0.022426222,2.5489192,-0.00033440194,Dec,2,2,1,1,Returning_Visitor,False,False
0.59161115,10.19107,0.050150074,4.278099,24.436998,779.9488,0.01078326,0.040828884,0.09660264,0.64014965,May,2,2,3,3,Returning_Visitor,False,False
1.6921293,33.6692,0.1369517,8.320997,23.683386,840.48,0.009565865,0.032013223,0.8179309,-0.0002863308,May,2,2,1,4,Returning_Visitor,True,False
1.1168605,22.503883,0.041475423,3.5484943,16.523714,617.35864,0.0068954243,0.035259258,0.054956637,-0.000106395535,Mar,2,2,1,3,Returning_Visitor,True,False
0.84630454,24.695057,0.09453956,5.3645496,22.466883,794.28516,0.0047928407,0.027144557,0.53989094,8.879105e-05,Nov,1,1,1,2,Returning_Visitor,False,False
0.3219279,4.290321,0.03996543,2.1573887,21.376465,737.34705,0.017301288,0.044236492,0.14351054,0.6506995,May,2,2,1,13,Returning_Visitor,False,False
3.9696646,106.8447,0.30918178,13.530176,38.972584,1458.3539,0.005175931,0.017389266,67.721535,5.595634e-05,Nov,2,2,1,2,Returning_Visitor,False,False
0.012258656,-0.0013051394,-0.005095444,-0.8757878,1.9248929,8.959545,0.19231178,0.1961982,0.016614638,-0.0016523761,May,2,2,1,13,Returning_Visitor,False,False
0.8782897,23.81984,0.047775514,1.8258456,18.714334,766.20435,0.011449725,0.036099955,0.77644795,-0.0012524215,Nov,3,2,3,1,Returning_Visitor,False,False
