type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
491.76355,CASH_OUT,491.76355,CASH_OUT,181407.1,49645.75,23509.625,328550.06,592364.4,0
385.39014,CASH_OUT,385.39014,CASH_OUT,184318.5,-243261.69,180302.81,3.5095056e+08,3.4212003e+08,0
285.93042,TRANSFER,285.93042,TRANSFER,9.00513e+07,550402.8,40558.188,321669.8,8.979898e+07,0
287.16336,TRANSFER,287.16336,TRANSFER,4.6491124e+07,65816.31,52484.5,1.6828125e+08,2.110663e+08,0
398.96198,CASH_OUT,398.96198,CASH_OUT,92033.055,54066.0,42552.062,1.5110405e+08,1.5032227e+08,0
274.476,TRANSFER,274.476,TRANSFER,4.772803e+07,52811.75,26392.75,267830.5,4.6990736e+07,0
296.6977,TRANSFER,296.6977,TRANSFER,2.7384482e+07,-54006.125,88064.06,2.5950219e+08,2.8114496e+08,0
299.3632,TRANSFER,299.3632,TRANSFER,7.048369e+07,27328.562,25015.625,8.978614e+07,1.654209e+08,0
299.90433,TRANSFER,299.90433,TRANSFER,1.888979e+07,53866.812,30437.0,4.7430708e+07,6.6599132e+07,0
324.14087,CASH_IN,324.14087,CASH_IN,276783.9,2.2834638e+07,2.4762322e+07,2.3804275e+08,2.3166752e+08,0
483.82755,CASH_OUT,483.82755,CASH_OUT,33509.375,53298.312,23760.562,1.5298465e+06,1.6469968e+06,1
517.7363,CASH_OUT,517.7363,CASH_OUT,528554.5,611288.25,87161.75,2.3802227e+08,2.3238526e+08,1
423.30597,TRANSFER,423.30597,TRANSFER,9.621412e+06,5.549627e+07,4.7250156e+07,-53114.0,61161.5,1
451.30814,CASH_OUT,451.30814,CASH_OUT,139778.45,53834.125,27119.875,7.187737e+07,7.232273e+07,1
671.09265,TRANSFER,671.09265,TRANSFER,1.0214406e+07,3.3539372e+07,2.3080914e+07,-56374.375,63070.5,1
639.4066,CASH_OUT,639.4066,CASH_OUT,7.9728725e+06,7.883286e+06,28775.25,2.674702e+07,3.4445908e+07,1
17.273773,CASH_OUT,17.273773,CASH_OUT,1.0201926e+07,1.0115686e+07,21788.188,469105.8,1.0341082e+07,1
526.0045,CASH_OUT,526.0045,CASH_OUT,238151.39,106121.625,26282.375,2.070204e+07,2.100729e+07,1
743.1511,TRANSFER,743.1511,TRANSFER,6.4742695e+06,6.385501e+06,25695.062,-80669.5,48506.75,1
658.8108,CASH_OUT,658.8108,CASH_OUT,767652.5,669350.6,27485.625,4.6179776e+07,4.6827224e+07,1
