type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
43.69777,CASH_OUT,43.69777,CASH_OUT,299692.2,529198.75,251375.38,9.847909e+06,-13351.875,0
10.175537,TRANSFER,10.175537,TRANSFER,2.863101e+06,3.1008885e+06,267648.0,1.0339826e+07,1.3218416e+07,0
8.137955,TRANSFER,8.137955,TRANSFER,2.7699215e+06,3.2011878e+06,495201.06,7.0465545e+06,9.838292e+06,0
308.13336,TRANSFER,308.13336,TRANSFER,3.686127e+07,731071.9,-37236.5,3.8110772e+07,7.691335e+07,0
9.971085,TRANSFER,9.971085,TRANSFER,4.8360945e+06,2.3278418e+06,-6583.25,671999.9,5.511897e+06,0
10.908661,TRANSFER,10.908661,TRANSFER,2.4680435e+06,2.3575258e+06,-6066.875,2.856779e+06,5.9619875e+06,0
253.42262,TRANSFER,253.42262,TRANSFER,2.2916065e+06,2.6404382e+06,372837.75,3.071761e+06,5.325392e+06,0
9.700012,TRANSFER,9.700012,TRANSFER,1.6093811e+06,1.5889168e+06,5086.875,40131.75,449559.25,0
10.85907,TRANSFER,10.85907,TRANSFER,2.2006192e+06,2.9943878e+06,848486.0,245147.31,2.231484e+06,0
10.052582,TRANSFER,10.052582,TRANSFER,2.560979e+06,3.267219e+06,791053.9,5.405115e+06,7.8926e+06,0
428.06265,TRANSFER,428.06265,TRANSFER,1.0072052e+07,6.102401e+07,4.456408e+07,-20438.25,76243.875,1
744.5546,TRANSFER,744.5546,TRANSFER,1.0064022e+07,5.891494e+07,4.368402e+07,-31164.625,60002.0,1
428.45123,TRANSFER,428.45123,TRANSFER,1.0040552e+07,5.088664e+07,4.001581e+07,-23240.75,11807.875,1
658.0916,TRANSFER,658.0916,TRANSFER,1.0042474e+07,5.1807704e+07,4.0434012e+07,-30126.25,16400.375,1
758.7156,TRANSFER,758.7156,TRANSFER,1.0026984e+07,4.6390816e+07,3.767362e+07,-34666.25,5625.75,1
629.6384,TRANSFER,629.6384,TRANSFER,1.0017109e+07,4.2734396e+07,3.470566e+07,-31424.375,2954.25,1
428.51617,TRANSFER,428.51617,TRANSFER,1.0007731e+07,3.9442092e+07,3.1141876e+07,-26685.375,1960.0,1
657.1612,TRANSFER,657.1612,TRANSFER,1.0009866e+07,4.0339976e+07,3.2223138e+07,-33389.125,3303.375,1
159.75888,TRANSFER,159.75888,TRANSFER,1.0001653e+07,3.728973e+07,2.8873506e+07,-21833.125,427.125,1
1.1665192,CASH_OUT,1.1665192,CASH_OUT,411451.44,27043.688,-4942.0625,-12517.75,9.36118e+06,1
