type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
344.47617,CASH_OUT,344.47617,CASH_OUT,74477.29,54130.375,28070.125,182825.38,240802.44,0
461.7506,TRANSFER,461.7506,TRANSFER,8.634978e+07,742380.0,-1.8525551e+06,8.484608e+06,9.609195e+07,0
422.68246,TRANSFER,422.68246,TRANSFER,3.3548785e+06,-1.574205e+06,-760451.9,3.6276573e+08,3.670217e+08,0
330.36536,TRANSFER,330.36536,TRANSFER,7.189705e+07,-712531.06,-659927.4,1.2826292e+08,2.0903941e+08,0
387.0086,CASH_IN,387.0086,CASH_IN,1.0369583e+06,1.2662284e+07,1.3908607e+07,2.4502118e+08,2.4472573e+08,0
360.10675,TRANSFER,360.10675,TRANSFER,4.441717e+07,425090.53,-1.0418281e+06,3.8988725e+06,4.9338064e+07,0
382.0335,TRANSFER,382.0335,TRANSFER,1.0357573e+06,-884431.56,-655304.1,1.7750635e+08,1.7886331e+08,0
301.31372,TRANSFER,301.31372,TRANSFER,3.4071516e+07,-468668.3,-565938.4,9.390947e+07,1.3428138e+08,0
423.2993,TRANSFER,423.2993,TRANSFER,3.4628516e+07,-2.3758085e+06,-3.032154e+06,2.909188e+08,3.3117795e+08,0
403.82138,CASH_OUT,403.82138,CASH_OUT,1.1099802e+06,-1.3038285e+06,-848339.9,3.418214e+08,3.435608e+08,0
443.0816,CASH_OUT,443.0816,CASH_OUT,473019.56,-605668.3,-534746.4,1.4874995e+08,1.4973472e+08,0
298.0143,CASH_OUT,298.0143,CASH_OUT,986636.56,3.682581e+07,3.5564376e+07,1.01678944e+06,692019.75,0
395.0713,TRANSFER,395.0713,TRANSFER,1.5929338e+07,-1.4410982e+06,-1.4320936e+06,2.211278e+08,2.3985525e+08,0
392.6828,CASH_OUT,392.6828,CASH_OUT,796336.8,-961653.44,-737769.9,2.4490227e+08,2.4631374e+08,0
425.4909,CASH_IN,425.4909,CASH_IN,1.3238796e+06,4.2471085e+06,5.6540825e+06,3.5379494e+08,3.5398406e+08,0
355.86777,TRANSFER,355.86777,TRANSFER,1.2651754e+06,-470519.7,-226468.0,1.0153825e+08,1.0317019e+08,0
294.79724,TRANSFER,294.79724,TRANSFER,6.0195236e+07,-268691.56,-402866.0,6.6213988e+07,1.3004689e+08,0
382.64282,CASH_IN,382.64282,CASH_IN,364526.3,2.700065e+07,2.7843882e+07,8.837651e+07,8.801968e+07,0
399.3724,TRANSFER,399.3724,TRANSFER,2.7808935e+06,-1.2030675e+06,-560712.0,2.7503142e+08,2.7856246e+08,0
310.65372,TRANSFER,310.65372,TRANSFER,4.668071e+07,-681885.7,-909299.9,1.6025413e+08,2.1528782e+08,0
285.18112,TRANSFER,285.18112,TRANSFER,2.416892e+07,-38847.188,-228205.12,2.5725762e+07,5.2419984e+07,0
407.50507,CASH_IN,407.50507,CASH_IN,1.00283244e+06,2.837805e+06,3.9356765e+06,2.7394214e+08,2.7403715e+08,0
285.75864,TRANSFER,285.75864,TRANSFER,4.185249e+07,-148418.38,-318970.5,4.5215944e+07,9.0064904e+07,0
387.38593,CASH_IN,387.38593,CASH_IN,782516.9,2.656263e+06,3.5105605e+06,2.0445925e+08,2.0449264e+08,0
29.475906,CASH_IN,29.475906,CASH_IN,159509.28,3.6031548e+07,3.647601e+07,1.0687371e+06,616511.2,0
390.88388,TRANSFER,390.88388,TRANSFER,5.7055012e+07,519455.56,-1.2871159e+06,5.273896e+06,6.3415628e+07,0
357.15842,TRANSFER,357.15842,TRANSFER,1.1663542e+07,-1.0269547e+06,-1.011691e+06,1.5177862e+08,1.6552264e+08,0
307.78967,TRANSFER,307.78967,TRANSFER,7.52551e+07,-432715.3,-461209.88,8.745394e+07,1.673506e+08,0
357.1023,CASH_IN,357.1023,CASH_IN,552847.75,1.720103e+06,2.3251482e+06,1.3866526e+08,1.3865165e+08,0
314.01956,TRANSFER,314.01956,TRANSFER,5.5606084e+07,-526983.06,-534753.6,9.5518184e+07,1.580952e+08,0
375.10397,CASH_IN,375.10397,CASH_IN,753479.44,1.5281227e+07,1.6273639e+07,1.7328894e+08,1.7297115e+08,0
325.58997,TRANSFER,325.58997,TRANSFER,6.102473e+07,-865764.3,-873961.75,1.8353851e+08,2.5483731e+08,0
347.1811,CASH_OUT,347.1811,CASH_OUT,267577.22,-238918.19,-215202.88,6.51632e+07,6.5656564e+07,0
389.72794,TRANSFER,389.72794,TRANSFER,2.793788e+06,-970271.44,-375049.88,2.1977598e+08,2.2333163e+08,0
