type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
353.61353,CASH_OUT,353.61353,CASH_OUT,48980.117,19800.562,5277.5625,76615.44,107790.25,0
277.02106,TRANSFER,277.02106,TRANSFER,9.231083e+07,104349.81,476197.22,15194.125,9.3253704e+07,0
302.83295,TRANSFER,302.83295,TRANSFER,3.055995e+07,150730.31,1.02529175e+06,3.2707222e+08,3.5425898e+08,0
283.98535,TRANSFER,283.98535,TRANSFER,4.7901904e+07,-6825.125,58178.375,8.793142e+07,1.364081e+08,0
373.93182,CASH_IN,373.93182,CASH_IN,207354.97,1.341786e+06,888648.44,2.046807e+08,2.0501173e+08,0
299.306,TRANSFER,299.306,TRANSFER,1.7630122e+07,13481.4375,9711.5625,7.92081e+07,9.7740536e+07,0
333.27692,CASH_IN,333.27692,CASH_IN,242235.44,4.6565265e+06,4.7079245e+06,3.5593725e+08,3.5382656e+08,0
286.06396,TRANSFER,286.06396,TRANSFER,6.974378e+07,124303.94,230139.38,1.4657344e+08,2.2226349e+08,0
302.02277,TRANSFER,302.02277,TRANSFER,3.1985066e+07,40344.062,255014.19,2.0306667e+08,2.3702747e+08,0
275.96167,TRANSFER,275.96167,TRANSFER,6.129062e+07,22370.812,136442.25,-63602.875,6.1376924e+07,0
297.1437,TRANSFER,297.1437,TRANSFER,4.8867176e+07,245268.94,625798.2,2.6161704e+08,3.1185782e+08,0
399.38367,CASH_IN,399.38367,CASH_IN,99601.06,3.0207392e+07,3.033816e+07,6.619051e+07,6.729822e+07,0
298.41446,TRANSFER,298.41446,TRANSFER,1.4323679e+07,45574.75,646856.75,2.7734915e+08,2.9109558e+08,0
304.43344,TRANSFER,304.43344,TRANSFER,9.949967e+06,30170.125,4236.625,181793.0,5.438171e+07,0
302.0985,TRANSFER,302.0985,TRANSFER,3.383821e+07,10867.5,15783.0625,3.65943e+07,7.1320664e+07,0
297.93,TRANSFER,297.93,TRANSFER,6.375845e+07,-13096.875,99366.75,7.131232e+07,1.3706877e+08,0
299.90042,TRANSFER,299.90042,TRANSFER,5.1748144e+07,82259.44,195666.12,1.6661946e+08,2.1919603e+08,0
303.10388,TRANSFER,303.10388,TRANSFER,1.5577842e+07,17269.625,153133.31,1.8503077e+08,2.5228714e+08,0
299.11325,TRANSFER,299.11325,TRANSFER,3.1263096e+07,1461.3125,59353.875,1.2628724e+08,1.5976666e+08,0
352.1845,TRANSFER,352.1845,TRANSFER,3.09819e+06,7903.0,61287.312,1.3346966e+08,1.3942464e+08,0
261.58307,CASH_OUT,261.58307,CASH_OUT,2.688719e+06,2.6898335e+06,-406.1875,26600.0,2.693467e+06,1
532.3593,CASH_OUT,532.3593,CASH_OUT,528884.6,520866.7,429729.1,2.3686875e+08,2.3797787e+08,1
449.3227,CASH_OUT,449.3227,CASH_OUT,131837.55,45184.25,10786.375,7.094844e+07,7.25847e+07,1
425.3258,TRANSFER,425.3258,TRANSFER,9.946121e+06,5.4843116e+07,4.9279204e+07,12363.875,-3951.25,1
638.233,CASH_OUT,638.233,CASH_OUT,7.7668985e+06,7.790747e+06,23875.625,2.6900694e+07,3.495617e+07,1
726.1596,TRANSFER,726.1596,TRANSFER,9.947163e+06,3.7277252e+07,2.7443604e+07,28336.375,-3872.625,1
404.63318,CASH_OUT,404.63318,CASH_OUT,125740.766,37710.062,13024.375,2.0491054e+07,2.0176882e+07,1
716.3955,CASH_OUT,716.3955,CASH_OUT,9.947758e+06,1.0009597e+07,15721.0625,2.5661555e+06,1.2479528e+07,1
726.8518,TRANSFER,726.8518,TRANSFER,5323.547,15098.25,12248.5625,28162.625,-6167.75,1
5.509781,TRANSFER,5.509781,TRANSFER,9.947666e+06,1.2947809e+07,2.9011185e+06,12953.625,-1315.625,1
656.2254,CASH_OUT,656.2254,CASH_OUT,790877.56,645406.94,5760.75,4.6289788e+07,4.7074972e+07,1
614.4192,CASH_OUT,614.4192,CASH_OUT,2.74273e+06,2.759899e+06,14831.625,1.5549975e+07,1.8149364e+07,1
47.82596,CASH_OUT,47.82596,CASH_OUT,228727.22,154766.19,7780.8125,5.03335e+06,5.226981e+06,1
735.2905,TRANSFER,735.2905,TRANSFER,5.5642375e+06,5.6916635e+06,5.6655275e+06,26054.375,-3744.0,1
425.31656,TRANSFER,425.31656,TRANSFER,9.9427e+06,4.897825e+07,3.9321936e+07,22286.125,-4095.625,1
40.890015,CASH_OUT,40.890015,CASH_OUT,6.0978885e+06,6.187365e+06,8292.3125,6.29176e+06,1.2408854e+07,1
158.84753,CASH_OUT,158.84753,CASH_OUT,2.137987e+06,2.1364145e+06,14644.6875,2.9819504e+07,3.2209098e+07,1
646.55164,TRANSFER,646.55164,TRANSFER,400455.88,1.0414518e+07,1.0456924e+07,23471.625,-2008.0,1
10.37616,TRANSFER,10.37616,TRANSFER,989688.0,1.3939995e+06,388246.7,208670.69,670571.0,1
237.61613,CASH_OUT,237.61613,CASH_OUT,9.946318e+06,1.0000236e+07,23037.125,1.3150986e+07,2.2947406e+07,1
