type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
230.69786,CASH_OUT,230.69786,CASH_OUT,182145.44,20855.562,4463.5,4.062542e+06,4.247861e+06,0
343.0285,PAYMENT,343.0285,PAYMENT,13072.625,19381.438,4779.25,-9172.75,10635.75,0
220.33138,CASH_OUT,220.33138,CASH_OUT,130275.22,396053.16,197449.19,651524.1,820105.1,0
249.35374,TRANSFER,249.35374,TRANSFER,1.648748e+06,22874.312,-1712.75,1.9584885e+06,3.6310962e+06,0
242.08748,CASH_IN,242.08748,CASH_IN,183497.27,3.1556958e+06,3.56005e+06,5.1191365e+06,4.931982e+06,0
129.44907,CASH_IN,129.44907,CASH_IN,170774.05,25672.125,135631.19,425703.8,374345.56,0
192.17822,CASH_OUT,192.17822,CASH_OUT,115083.62,20620.312,4356.875,493211.12,638278.94,0
303.61334,TRANSFER,303.61334,TRANSFER,3.0354205e+06,14402.9375,-3095.875,7.119785e+06,9.315485e+06,0
128.52173,TRANSFER,128.52173,TRANSFER,238843.83,21680.062,65.875,923232.2,1.2189052e+06,0
28.656052,PAYMENT,28.656052,PAYMENT,9265.531,21676.062,6864.375,-7138.625,8820.375,0
123.79187,CASH_IN,123.79187,CASH_IN,148549.64,8.956242e+06,8.899107e+06,1.0890216e+06,979805.1,0
253.59143,CASH_OUT,253.59143,CASH_OUT,185488.12,21206.625,5285.1875,1.0143735e+07,1.0043956e+07,0
378.79163,CASH_IN,378.79163,CASH_IN,159519.22,2.2623765e+06,2.6094098e+06,899928.06,765923.6,0
323.64474,TRANSFER,323.64474,TRANSFER,9.619288e+06,10691.8125,-5059.5,9.618334e+06,2.4074232e+07,0
225.87347,TRANSFER,225.87347,TRANSFER,800293.6,23398.875,-786.6875,1.3465318e+06,2.205721e+06,0
300.74634,TRANSFER,300.74634,TRANSFER,2.0040032e+07,19461.75,-11625.0,3.7032864e+07,5.892596e+07,0
193.79869,PAYMENT,193.79869,PAYMENT,10151.703,18502.938,5298.6875,-9159.75,8852.0,0
252.35829,CASH_OUT,252.35829,CASH_OUT,372875.2,24689.438,4072.5,797606.94,1.2091025e+06,0
344.81854,CASH_OUT,344.81854,CASH_OUT,121982.7,21842.5,3694.625,509660.56,661420.9,0
361.2957,CASH_IN,361.2957,CASH_IN,167198.33,27004.25,133218.25,414459.94,353827.62,0
293.2973,TRANSFER,293.2973,TRANSFER,3.915467e+07,79916.875,-14189.6875,7.689567e+07,1.2035495e+08,0
90.29024,PAYMENT,90.29024,PAYMENT,9834.609,388617.06,329018.8,-6075.75,9031.75,0
376.552,CASH_IN,376.552,CASH_IN,453401.25,87783.875,35198.875,5.3999316e+07,5.5097244e+07,0
370.51825,CASH_IN,370.51825,CASH_IN,688409.4,105237.19,25711.375,1.0889883e+08,1.1159392e+08,0
369.74442,TRANSFER,369.74442,TRANSFER,247022.0,21667.25,-541.5,922656.7,1.2095414e+06,0
229.4592,CASH_IN,229.4592,CASH_IN,151571.78,2.0968292e+07,2.1125266e+07,1.4700985e+06,1.3289474e+06,0
259.0239,CASH_IN,259.0239,CASH_IN,182318.81,6.202968e+06,6.1283875e+06,1.1753685e+07,1.1102238e+07,0
345.9776,PAYMENT,345.9776,PAYMENT,12157.5,394034.9,332656.62,-7328.875,10642.625,0
274.73557,CASH_OUT,274.73557,CASH_OUT,253953.53,36800.312,14580.375,2.540948e+07,2.5633636e+07,0
587.1864,CASH_OUT,587.1864,CASH_OUT,161048.17,26895.5,1732.3125,796916.4,989154.25,0
359.9213,CASH_IN,359.9213,CASH_IN,1.4791505e+06,157642.62,-137884.0,2.1125374e+08,2.1620117e+08,0
247.24878,TRANSFER,247.24878,TRANSFER,532517.25,17215.375,-494.375,8.2689945e+06,8.2877945e+06,0
351.51062,CASH_IN,351.51062,CASH_IN,158949.0,8.0017715e+06,8.067843e+06,1.0321255e+06,896987.4,0
244.9751,CASH_IN,244.9751,CASH_IN,173647.33,38677.875,183514.56,5.376931e+06,5.139381e+06,0
26.876694,CASH_OUT,26.876694,CASH_OUT,172995.4,22105.812,5106.25,656997.8,901748.6,0
