type,type,type,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
441.27728,TRANSFER,441.27728,TRANSFER,8.759717e+07,-3.580624e+06,-1.3594854e+06,9.282065e+06,1.0669141e+08,0
384.2608,TRANSFER,384.2608,TRANSFER,5.363187e+07,-1.9261192e+06,-778668.0,4.0506225e+06,6.402876e+07,0
391.02905,TRANSFER,391.02905,TRANSFER,5.7609856e+07,-2.1216848e+06,-847611.25,4.6621405e+06,6.902023e+07,0
368.03525,TRANSFER,368.03525,TRANSFER,4.4693524e+07,-1.4906752e+06,-624626.9,2.6926638e+06,5.2834164e+07,0
358.32104,TRANSFER,358.32104,TRANSFER,6.6292564e+07,-3.3613095e+06,-303634.12,6.853305e+07,1.4600365e+08,0
357.77448,TRANSFER,357.77448,TRANSFER,7.3796456e+07,-3.806276e+06,-244114.25,8.137191e+07,1.6771366e+08,0
350.91995,TRANSFER,350.91995,TRANSFER,5.9120276e+07,-2.951257e+06,-251576.25,6.1069388e+07,1.3031103e+08,0
352.2642,TRANSFER,352.2642,TRANSFER,6.3530044e+07,-3.2055585e+06,-251276.12,6.7185576e+07,1.4157283e+08,0
349.955,TRANSFER,349.955,TRANSFER,6.311497e+07,-3.1845145e+06,-232762.0,6.758223e+07,1.4153974e+08,0
348.7827,TRANSFER,348.7827,TRANSFER,6.4596764e+07,-3.21684e+06,-221666.62,7.058109e+07,1.4644112e+08,0
348.75464,TRANSFER,348.75464,TRANSFER,5.983396e+07,-2.9930875e+06,-224636.88,6.3214116e+07,1.3335092e+08,0
345.64282,TRANSFER,345.64282,TRANSFER,5.3381716e+07,-2.6212422e+06,-223859.38,5.472159e+07,1.1736775e+08,0
346.8847,TRANSFER,346.8847,TRANSFER,5.6839796e+07,-2.8169732e+06,-222252.88,5.9469748e+07,1.2615261e+08,0
350.66507,TRANSFER,350.66507,TRANSFER,6.748262e+07,-3.4454265e+06,-206512.75,7.452634e+07,1.5360714e+08,0
345.73517,TRANSFER,345.73517,TRANSFER,5.5199884e+07,-2.722691e+06,-216625.25,5.749472e+07,1.2228174e+08,0
343.64233,TRANSFER,343.64233,TRANSFER,5.1589308e+07,-2.5176425e+06,-204489.38,5.2977304e+07,1.13570216e+08,0
342.56818,TRANSFER,342.56818,TRANSFER,5.331557e+07,-2.6150805e+06,-193142.44,5.60671e+07,1.1872514e+08,0
343.41806,TRANSFER,343.41806,TRANSFER,5.604481e+07,-2.7759648e+06,-192731.94,5.98197e+07,1.2565247e+08,0
341.38733,TRANSFER,341.38733,TRANSFER,5.135428e+07,-2.500587e+06,-188021.56,5.3635116e+07,1.14025176e+08,0
342.63885,TRANSFER,342.63885,TRANSFER,5.7360324e+07,-2.8565185e+06,-172653.44,6.2307668e+07,1.2969723e+08,0
338.50647,TRANSFER,338.50647,TRANSFER,4.717364e+07,-2.2607232e+06,-172684.94,4.8603444e+07,1.0415747e+08,0
338.23618,TRANSFER,338.23618,TRANSFER,4.6273132e+07,-2.210632e+06,-169332.19,4.739125e+07,1.0188922e+08,0
338.76385,TRANSFER,338.76385,TRANSFER,4.763713e+07,-2.2873878e+06,-168583.94,4.924528e+07,1.0533393e+08,0
338.69934,TRANSFER,338.69934,TRANSFER,4.9023764e+07,-2.367072e+06,-165117.81,5.1364724e+07,1.09086104e+08,0
337.03973,TRANSFER,337.03973,TRANSFER,4.530955e+07,-2.1543452e+06,-163856.44,4.644862e+07,9.985063e+07,0
337.53796,TRANSFER,337.53796,TRANSFER,5.190624e+07,-2.5396275e+06,-150209.44,5.621673e+07,1.1734377e+08,0
334.7921,TRANSFER,334.7921,TRANSFER,4.3710224e+07,-2.0612932e+06,-142303.62,4.5105644e+07,9.668907e+07,0
337.28113,TRANSFER,337.28113,TRANSFER,5.1398212e+07,-2.5103898e+06,-144789.69,5.561613e+07,1.1615248e+08,0
332.98022,TRANSFER,332.98022,TRANSFER,4.1075524e+07,-1.9113572e+06,-134654.81,4.191325e+07,9.044829e+07,0
335.18454,TRANSFER,335.18454,TRANSFER,4.823047e+07,-2.3253285e+06,-141601.94,5.166783e+07,1.0854802e+08,0
332.35956,TRANSFER,332.35956,TRANSFER,4.0356116e+07,-1.8700918e+06,-134705.69,4.106831e+07,8.877767e+07,0
332.2221,TRANSFER,332.2221,TRANSFER,4.0304376e+07,-1.866872e+06,-132905.12,4.105947e+07,8.871166e+07,0
335.5315,TRANSFER,335.5315,TRANSFER,4.9077484e+07,-2.3757875e+06,-136321.25,5.286027e+07,1.107192e+08,0
331.81216,TRANSFER,331.81216,TRANSFER,4.0106344e+07,-1.8550325e+06,-123906.5,4.1008844e+07,8.843693e+07,0
330.865,TRANSFER,330.865,TRANSFER,3.9426996e+07,-1.8151245e+06,-122927.69,4.035162e+07,8.7012744e+07,0
332.10034,TRANSFER,332.10034,TRANSFER,4.359483e+07,-2.055257e+06,-125680.125,4.604917e+07,9.757379e+07,0
330.989,TRANSFER,330.989,TRANSFER,4.0429612e+07,-1.8722148e+06,-121404.69,4.1800816e+07,8.963672e+07,0
329.7126,TRANSFER,329.7126,TRANSFER,3.7662892e+07,-1.7157962e+06,-116937.75,3.8199536e+07,8.28163e+07,0
329.22266,TRANSFER,329.22266,TRANSFER,3.7297684e+07,-1.6943072e+06,-113492.25,3.7872332e+07,8.2074616e+07,0
330.11563,TRANSFER,330.11563,TRANSFER,3.9447668e+07,-1.8158235e+06,-116540.19,4.0705896e+07,8.741211e+07,0
329.8867,TRANSFER,329.8867,TRANSFER,3.8555236e+07,-1.7654805e+06,-112252.5,3.951049e+07,8.517013e+07,0
328.72556,TRANSFER,328.72556,TRANSFER,3.686889e+07,-1.6596558e+06,-111831.06,3.7500804e+07,8.123525e+07,0
331.7243,TRANSFER,331.7243,TRANSFER,4.4813084e+07,-2.1282988e+06,-118844.125,4.8056064e+07,1.0101611e+08,0
329.54684,TRANSFER,329.54684,TRANSFER,4.032756e+07,-1.8661098e+06,-111253.56,4.2259044e+07,9.001675e+07,0
327.4418,TRANSFER,327.4418,TRANSFER,3.568892e+07,-1.6018348e+06,-101731.0,3.6240628e+07,7.860163e+07,0
331.99164,TRANSFER,331.99164,TRANSFER,4.89152e+07,-2.372633e+06,-99691.625,5.435579e+07,1.1210993e+08,0
328.3232,TRANSFER,328.3232,TRANSFER,4.9746336e+07,-2.402718e+06,-106280.31,5.683758e+07,1.1571628e+08,0
328.112,TRANSFER,328.112,TRANSFER,3.9533024e+07,-1.8206845e+06,-101395.375,4.1687064e+07,8.85506e+07,0
327.41315,TRANSFER,327.41315,TRANSFER,3.766049e+07,-1.7128082e+06,-98217.44,3.9194244e+07,8.387528e+07,0
329.78323,TRANSFER,329.78323,TRANSFER,4.5901828e+07,-2.1967118e+06,-95449.06,5.0657956e+07,1.04936776e+08,0
416.9405,CASH_OUT,416.9405,CASH_OUT,-101054.97,329164.06,-470879.38,2.4470269e+08,2.4492923e+08,1
361.76373,CASH_OUT,361.76373,CASH_OUT,83198.89,136161.75,-112775.69,7.454177e+07,7.478845e+07,1
111.55713,CASH_OUT,111.55713,CASH_OUT,668458.4,167168.56,-51817.062,3.2093734e+07,3.3032382e+07,1
511.64166,CASH_OUT,511.64166,CASH_OUT,155358.86,119526.19,-48813.562,4.7226516e+07,4.74947e+07,1
178.1923,CASH_OUT,178.1923,CASH_OUT,504941.12,113658.56,-43361.625,3.0191866e+07,3.0907284e+07,1
228.91837,CASH_OUT,228.91837,CASH_OUT,984735.7,138924.25,-43814.375,2.986514e+07,3.1233058e+07,1
614.46606,CASH_OUT,614.46606,CASH_OUT,186104.48,92275.75,-54288.75,3.5309228e+07,3.553359e+07,1
19.420334,CASH_OUT,19.420334,CASH_OUT,105580.25,72522.0,652.375,1.263066e+07,1.282371e+07,1
362.25934,CASH_OUT,362.25934,CASH_OUT,236769.97,79577.375,-49820.062,3.2714666e+07,3.311073e+07,1
194.87425,CASH_OUT,194.87425,CASH_OUT,346624.06,93476.75,-20120.938,2.6062776e+07,2.6566024e+07,1
